Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,randomiser-jxg3,randomiser-4pcx,randomiser-rj4a,randomiser-lhwo,randomiser-2rg1,randomiser-x87o,Spreadsheet,duarion,Current Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Spreadsheet: duration,Manipulation: Spreadsheet,Manipulation: duarion
7,1722337658035,30/07/2024 11:07:38,1722341258035,1,30/07/2024 13:07:38,184566,2,task-g4qz,,39276094,BLIND,11518152,,complete,,66a8c8e4e18f75cf04636a9b,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 126.0.0.0,1440x900,1435x679,,,0,Fixation+Visual,3,3107ms,,,,,visual,3107ms,,3107ms,1,Task,Response,6e9b15,2,response,2500,8116.9000000000015,23483.5,23500.5,8116.9000000000015,23483.5,23500.5,1,8116.9000000000015,15383.599999999999,0,,Single Number Entry,Single Number Entry,1,object-79,Task,3107,,
8,1722337664571,30/07/2024 11:07:44,1722341264571,1,30/07/2024 13:07:44,184566,2,task-g4qz,,39276094,BLIND,11518152,,complete,,66a8c8e4e18f75cf04636a9b,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 126.0.0.0,1440x900,1435x679,,,0,Fixation+Visual,3,3107ms,,,,,visual,3107ms,,3107ms,1,End,Screen 1,kny8tx,1,continue,,6557.5999999940395,6549,6557.5999999940395,6557.5999999940395,6549,6557.5999999940395,1,6557.5999999940395,0,0,,Click To Continue,Continue Button,2,object-100,End,,,
9,1722337664576,30/07/2024 11:07:44,1722341264576,1,30/07/2024 13:07:44,184566,2,task-g4qz,,39276094,BLIND,11518152,,complete,,66a8c8e4e18f75cf04636a9b,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 126.0.0.0,1440x900,1435x679,,,0,Fixation+Visual,3,3107ms,,,,,visual,3107ms,,3107ms,,,,,,info,END,,,,,,,0,,,,,,,,,,,,
1,1722337714357,30/07/2024 11:08:34,1722341314357,1,30/07/2024 13:08:34,184566,2,task-g4qz,,39276224,BLIND,11518208,,complete,,66a8c95f89aab7d1c40771cc,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 116.0.0.0,1280x800,1280x615,,,0,Fixation+Visual,3,3107ms,,,,,visual,3107ms,,3107ms,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,,
2,1722337719238,30/07/2024 11:08:39,1722341319238,1,30/07/2024 13:08:39,184566,2,task-g4qz,,39276224,BLIND,11518208,,complete,,66a8c95f89aab7d1c40771cc,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 116.0.0.0,1280x800,1280x615,,,0,Fixation+Visual,3,3107ms,,,,,visual,3107ms,,3107ms,1,Instruction,Screen 1,8wzu54,1,continue,,4926.939,4918.83,4926.939,4926.939,4918.83,4926.939,1,4926.939,0,0,,Click To Continue,Continue Button,2,object-96,Instruction,,,
3,1722337720514,30/07/2024 11:08:40,1722341320514,1,30/07/2024 13:08:40,184566,2,task-g4qz,,39276224,BLIND,11518208,,complete,,66a8c95f89aab7d1c40771cc,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 116.0.0.0,1280x800,1280x615,,,0,Fixation+Visual,3,3107ms,,,,,visual,3107ms,,3107ms,1,Fixation,Screen 1,s2knah,1,continue,,1283.8980000000001,1267.2240000000002,1283.8980000000001,1283.8980000000001,1267.2240000000002,1283.8980000000001,1,1283.8980000000001,0,0,,Space To Continue,Space To Continue,1,object-92,Fixation,,,
4,1722337720514,30/07/2024 11:08:40,1722341320514,1,30/07/2024 13:08:40,184566,2,task-g4qz,,39276224,BLIND,11518208,,complete,,66a8c95f89aab7d1c40771cc,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 116.0.0.0,1280x800,1280x615,,,0,Fixation+Visual,3,3107ms,,,,,visual,3107ms,,3107ms,1,Fixation,Screen 1,s2knah,1,continue,,1283.8980000000001,1267.2240000000002,1283.8980000000001,1283.8980000000001,1267.2240000000002,1283.8980000000001,1,1283.8980000000001,0,0,,Space To Continue,Space To Continue,1,object-92,Fixation,,,
5,1722337722558,30/07/2024 11:08:42,1722341322558,1,30/07/2024 13:08:42,184566,2,task-g4qz,,39276224,BLIND,11518208,,complete,,66a8c95f89aab7d1c40771cc,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 116.0.0.0,1280x800,1280x615,,,0,Fixation+Visual,3,3107ms,,,,,visual,3107ms,,3107ms,1,Fixation,Screen 2,61clbh,2,continue,,2060.237000000001,2060.237000000001,2060.237000000001,2060.237000000001,2060.237000000001,2060.237000000001,1,2060.237000000001,0,0,,Fixation Timing,Fixation,1,object-90,Fixation,,,
6,1722337725663,30/07/2024 11:08:45,1722341325663,1,30/07/2024 13:08:45,184566,2,task-g4qz,,39276224,BLIND,11518208,,complete,,66a8c95f89aab7d1c40771cc,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 116.0.0.0,1280x800,1280x615,,,0,Fixation+Visual,3,3107ms,,,,,visual,3107ms,,3107ms,1,Task,Stimuli,f9t134,1,timedOut,,3105.6479999999992,3101.3639999999996,3105.6479999999992,3105.6479999999992,3101.3639999999996,3105.6479999999992,1,3105.6479999999992,0,0,,Time Limit,screen,0,screen,Task,3107,,
7,1722337749834,30/07/2024 11:09:09,1722341349834,1,30/07/2024 13:09:09,184566,2,task-g4qz,,39276224,BLIND,11518208,,complete,,66a8c95f89aab7d1c40771cc,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 116.0.0.0,1280x800,1280x615,,,0,Fixation+Visual,3,3107ms,,,,,visual,3107ms,,3107ms,1,Task,Response,6e9b15,2,response,2500,2967.9719999999998,24161.440000000002,24174.58399998212,2967.9719999999998,24161.440000000002,24174.58399998212,1,2967.9719999999998,21206.611999982117,0,,Single Number Entry,Single Number Entry,1,object-79,Task,3107,,
8,1722337755026,30/07/2024 11:09:15,1722341355026,1,30/07/2024 13:09:15,184566,2,task-g4qz,,39276224,BLIND,11518208,,complete,,66a8c95f89aab7d1c40771cc,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 116.0.0.0,1280x800,1280x615,,,0,Fixation+Visual,3,3107ms,,,,,visual,3107ms,,3107ms,1,End,Screen 1,kny8tx,1,continue,,5205.443999994037,5196.097999999998,5205.443999994037,5205.443999994037,5196.097999999998,5205.443999994037,1,5205.443999994037,0,0,,Click To Continue,Continue Button,2,object-100,End,,,
9,1722337755027,30/07/2024 11:09:15,1722341355027,1,30/07/2024 13:09:15,184566,2,task-g4qz,,39276224,BLIND,11518208,,complete,,66a8c95f89aab7d1c40771cc,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 116.0.0.0,1280x800,1280x615,,,0,Fixation+Visual,3,3107ms,,,,,visual,3107ms,,3107ms,,,,,,info,END,,,,,,,0,,,,,,,,,,,,
1,1722337738732,30/07/2024 11:08:58,1722341338732,1,30/07/2024 13:08:58,184566,2,task-g4qz,,39276254,BLIND,11518217,,complete,,66a8c98002ba832e753e7e24,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,1680x1050,1644x827,,,0,Fixation+Visual,3,3107ms,,,,,visual,3107ms,,3107ms,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,,
2,1722337748241,30/07/2024 11:09:08,1722341348241,1,30/07/2024 13:09:08,184566,2,task-g4qz,,39276254,BLIND,11518217,,complete,,66a8c98002ba832e753e7e24,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,1680x1050,1644x827,,,0,Fixation+Visual,3,3107ms,,,,,visual,3107ms,,3107ms,1,Instruction,Screen 1,8wzu54,1,continue,,9529.579999999998,9512.88,9529.579999999998,9529.579999999998,9512.88,9529.579999999998,1,9529.579999999998,0,0,,Click To Continue,Continue Button,2,object-96,Instruction,,,
3,1722337750038,30/07/2024 11:09:10,1722341350038,1,30/07/2024 13:09:10,184566,2,task-g4qz,,39276254,BLIND,11518217,,complete,,66a8c98002ba832e753e7e24,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,1680x1050,1644x827,,,0,Fixation+Visual,3,3107ms,,,,,visual,3107ms,,3107ms,1,Fixation,Screen 1,s2knah,1,continue,,1816.1000000000004,1799.300000000001,1816.1000000000004,1816.1000000000004,1799.300000000001,1816.1000000000004,1,1816.1000000000004,0,0,,Space To Continue,Space To Continue,1,object-92,Fixation,,,
