Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,randomiser-jxg3,randomiser-4pcx,randomiser-rj4a,randomiser-lhwo,randomiser-2rg1,randomiser-x87o,Spreadsheet,duarion,Current Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Spreadsheet: duration,Manipulation: Spreadsheet,Manipulation: duarion
3,1722337688189,30/07/2024 11:08:08,1722341288189,1,30/07/2024 13:08:08,184566,2,task-znge,,39276184,BLIND,11518201,,complete,,66a8c94f6d3ff42cf0e4d93c,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,2048x1152,2048x983,,,0,Fixation+Audio,3,2479ms,,,,audio,,2479ms,,2479ms,1,Fixation,Screen 1,s2knah,1,continue,,2291.5000000238415,2283.3999999999996,2291.5000000238415,2291.5000000238415,2283.3999999999996,2291.5000000238415,1,2291.5000000238415,0,0,,Space To Continue,Space To Continue,1,object-92,Fixation,,,
4,1722337688190,30/07/2024 11:08:08,1722341288190,1,30/07/2024 13:08:08,184566,2,task-znge,,39276184,BLIND,11518201,,complete,,66a8c94f6d3ff42cf0e4d93c,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,2048x1152,2048x983,,,0,Fixation+Audio,3,2479ms,,,,audio,,2479ms,,2479ms,1,Fixation,Screen 1,s2knah,1,continue,,2292.8999999999996,2283.3999999999996,2292.8999999999996,2292.8999999999996,2283.3999999999996,2292.8999999999996,1,2292.8999999999996,0,0,,Space To Continue,Space To Continue,1,object-92,Fixation,,,
5,1722337690250,30/07/2024 11:08:10,1722341290250,1,30/07/2024 13:08:10,184566,2,task-znge,,39276184,BLIND,11518201,,complete,,66a8c94f6d3ff42cf0e4d93c,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,2048x1152,2048x983,,,0,Fixation+Audio,3,2479ms,,,,audio,,2479ms,,2479ms,1,Fixation,Screen 2,61clbh,2,continue,,2066.7000000000007,2066.7000000000007,2066.7000000000007,2066.7000000000007,2066.7000000000007,2066.7000000000007,1,2066.7000000000007,0,0,,Fixation Timing,Fixation,1,object-90,Fixation,,,
6,1722337690252,30/07/2024 11:08:10,1722341290252,1,30/07/2024 13:08:10,184566,2,task-znge,,39276184,BLIND,11518201,,complete,,66a8c94f6d3ff42cf0e4d93c,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,2048x1152,2048x983,,,0,Fixation+Audio,3,2479ms,,,,audio,,2479ms,,2479ms,1,Task,Stimuli,f9t134,1,info,audio started,4.1999999761574145,0,4.1999999761574145,4.1999999761574145,0,4.1999999761574145,1,4.1999999761574145,0,0,,Audio Clip,Audio Clip,1,object-93,Task,2479,,
7,1722337692732,30/07/2024 11:08:12,1722341292732,1,30/07/2024 13:08:12,184566,2,task-znge,,39276184,BLIND,11518201,,complete,,66a8c94f6d3ff42cf0e4d93c,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,2048x1152,2048x983,,,0,Fixation+Audio,3,2479ms,,,,audio,,2479ms,,2479ms,1,Task,Stimuli,f9t134,1,timedOut,,2484.000000047683,2483.7000000000007,2484.000000047683,2484.000000047683,2483.7000000000007,2484.000000047683,1,2484.000000047683,0,0,,Time Limit,screen,0,screen,Task,2479,,
8,1722337711229,30/07/2024 11:08:31,1722341311229,1,30/07/2024 13:08:31,184566,2,task-znge,,39276184,BLIND,11518201,,complete,,66a8c94f6d3ff42cf0e4d93c,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,2048x1152,2048x983,,,0,Fixation+Audio,3,2479ms,,,,audio,,2479ms,,2479ms,1,Task,Response,6e9b15,2,response,2000,14249.8,18483.699999999997,18497.6,14249.8,18483.699999999997,18497.6,1,14249.8,4247.799999999999,0,,Single Number Entry,Single Number Entry,1,object-79,Task,2479,,
9,1722337716994,30/07/2024 11:08:36,1722341316994,1,30/07/2024 13:08:36,184566,2,task-znge,,39276184,BLIND,11518201,,complete,,66a8c94f6d3ff42cf0e4d93c,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,2048x1152,2048x983,,,0,Fixation+Audio,3,2479ms,,,,audio,,2479ms,,2479ms,1,End,Screen 1,rw9j8x,1,continue,,5779.500000023843,5765.700000000004,5779.500000023843,5779.500000023843,5765.700000000004,5779.500000023843,1,5779.500000023843,0,0,,Click To Continue,Continue Button,2,object-97,End,,,
10,1722337716997,30/07/2024 11:08:36,1722341316997,1,30/07/2024 13:08:36,184566,2,task-znge,,39276184,BLIND,11518201,,complete,,66a8c94f6d3ff42cf0e4d93c,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,2048x1152,2048x983,,,0,Fixation+Audio,3,2479ms,,,,audio,,2479ms,,2479ms,,,,,,info,END,,,,,,,0,,,,,,,,,,,,
1,1722337704148,30/07/2024 11:08:24,1722341304148,1,30/07/2024 13:08:24,184566,2,task-znge,,39276211,BLIND,11518210,,complete,,66a8c960a4eeeb008818f158,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.1,1440x900,1440x820,,,0,Fixation+Audio,3,2479ms,,,,audio,,2479ms,,2479ms,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,,
2,1722337710118,30/07/2024 11:08:30,1722341310118,1,30/07/2024 13:08:30,184566,2,task-znge,,39276211,BLIND,11518210,,complete,,66a8c960a4eeeb008818f158,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.1,1440x900,1440x820,,,0,Fixation+Audio,3,2479ms,,,,audio,,2479ms,,2479ms,1,Instructions,Screen 1,3u35xa,1,continue,,8582,8573,8582,8582,8573,8582,1,8582,0,0,,Click To Continue,Continue Button,2,object-101,Instructions,,,
3,1722337711387,30/07/2024 11:08:31,1722341311387,1,30/07/2024 13:08:31,184566,2,task-znge,,39276211,BLIND,11518210,,complete,,66a8c960a4eeeb008818f158,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.1,1440x900,1440x820,,,0,Fixation+Audio,3,2479ms,,,,audio,,2479ms,,2479ms,1,Fixation,Screen 1,s2knah,1,continue,,1277,1267,1277,1277,1267,1277,1,1277,0,0,,Space To Continue,Space To Continue,1,object-92,Fixation,,,
4,1722337711388,30/07/2024 11:08:31,1722341311388,1,30/07/2024 13:08:31,184566,2,task-znge,,39276211,BLIND,11518210,,complete,,66a8c960a4eeeb008818f158,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.1,1440x900,1440x820,,,0,Fixation+Audio,3,2479ms,,,,audio,,2479ms,,2479ms,1,Fixation,Screen 1,s2knah,1,continue,,1279,1267,1279,1279,1267,1279,1,1279,0,0,,Space To Continue,Space To Continue,1,object-92,Fixation,,,
