Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,randomiser-jxg3,randomiser-4pcx,randomiser-rj4a,randomiser-lhwo,randomiser-2rg1,randomiser-x87o,Spreadsheet,duarion,Current Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Spreadsheet: duration,Manipulation: Spreadsheet,Manipulation: duarion
12,1719507596953,27/06/2024 16:59:56,1719511196953,1,27/06/2024 18:59:56,161157,9,task-ocn9,,38549300,BLIND,11326551,,complete,,667d9a16eda4f2daa64f4cbb,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 126.0.0.0,1440x900,1440x673,,,0,Fixation+Visual,5,752ms,,,,visual,,752ms,,752ms,,,,,,info,END,,,,,,,0,,,,,,,,,,,,
1,1719507579684,27/06/2024 16:59:39,1719511179684,1,27/06/2024 18:59:39,161157,9,task-ocn9,,38549346,BLIND,11326531,,complete,,667d99d956530eb7b9066777,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1280x720,1280x551,,,0,Fixation+Visual,5,752ms,,,,visual,,752ms,,752ms,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,,
2,1719507593957,27/06/2024 16:59:53,1719511193957,1,27/06/2024 18:59:53,161157,9,task-ocn9,,38549346,BLIND,11326531,,complete,,667d99d956530eb7b9066777,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1280x720,1280x551,,,0,Fixation+Visual,5,752ms,,,,visual,,752ms,,752ms,1,Instruction,Screen 1,8wzu54,1,continue,,14290.99999999851,14287.1,14290.99999999851,14290.99999999851,14287.1,14290.99999999851,1,14290.99999999851,0,0,,Click To Continue,Continue Button,2,object-96,Instruction,,,
3,1719507597061,27/06/2024 16:59:57,1719511197061,1,27/06/2024 18:59:57,161157,9,task-ocn9,,38549346,BLIND,11326531,,complete,,667d99d956530eb7b9066777,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1280x720,1280x551,,,0,Fixation+Visual,5,752ms,,,,visual,,752ms,,752ms,1,Fixation,Screen 1,s2knah,1,continue,,3107.7999999970198,3101,3107.7999999970198,3107.7999999970198,3101,3107.7999999970198,1,3107.7999999970198,0,0,,Space To Continue,Space To Continue,1,object-92,Fixation,,,
4,1719507597061,27/06/2024 16:59:57,1719511197061,1,27/06/2024 18:59:57,161157,9,task-ocn9,,38549346,BLIND,11326531,,complete,,667d99d956530eb7b9066777,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1280x720,1280x551,,,0,Fixation+Visual,5,752ms,,,,visual,,752ms,,752ms,1,Fixation,Screen 1,s2knah,1,continue,,3108.10000000149,3101,3108.10000000149,3108.10000000149,3101,3108.10000000149,1,3108.10000000149,0,0,,Space To Continue,Space To Continue,1,object-92,Fixation,,,
5,1719507599122,27/06/2024 16:59:59,1719511199122,1,27/06/2024 18:59:59,161157,9,task-ocn9,,38549346,BLIND,11326531,,complete,,667d99d956530eb7b9066777,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1280x720,1280x551,,,0,Fixation+Visual,5,752ms,,,,visual,,752ms,,752ms,1,Fixation,Screen 2,61clbh,2,continue,,2067.0999999999985,2067.0999999999985,2067.0999999999985,2067.0999999999985,2067.0999999999985,2067.0999999999985,1,2067.0999999999985,0,0,,Fixation Timing,Fixation,1,object-90,Fixation,,,
6,1719507599872,27/06/2024 16:59:59,1719511199872,1,27/06/2024 18:59:59,161157,9,task-ocn9,,38549346,BLIND,11326531,,complete,,667d99d956530eb7b9066777,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1280x720,1280x551,,,0,Fixation+Visual,5,752ms,,,,visual,,752ms,,752ms,1,Task,Stimuli,f9t134,1,timedOut,,750.5000000014916,750.2000000000007,750.5000000014916,750.5000000014916,750.2000000000007,750.5000000014916,1,750.5000000014916,0,0,,Time Limit,screen,0,screen,Task,752,,
7,1719507620583,27/06/2024 17:00:20,1719511220583,1,27/06/2024 19:00:20,161157,9,task-ocn9,,38549346,BLIND,11326531,,complete,,667d99d956530eb7b9066777,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1280x720,1280x551,,,0,Fixation+Visual,5,752ms,,,,visual,,752ms,,752ms,1,Task,Response,6e9b15,2,response,800,8752.5,20705.600000000002,20711.59999999851,8752.5,20705.600000000002,20711.59999999851,1,8752.5,11959.09999999851,0,,Single Number Entry,Single Number Entry,1,object-79,Task,752,,
8,1719507629639,27/06/2024 17:00:29,1719511229639,1,27/06/2024 19:00:29,161157,9,task-ocn9,,38549346,BLIND,11326531,,complete,,667d99d956530eb7b9066777,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1280x720,1280x551,,,0,Fixation+Visual,5,752ms,,,,visual,,752ms,,752ms,1,End,Screen 1,kny8tx,1,continue,,9061.999999998508,9052.5,9061.999999998508,9061.999999998508,9052.5,9061.999999998508,1,9061.999999998508,0,0,,Click To Continue,Continue Button,2,object-100,End,,,
9,1719507629642,27/06/2024 17:00:29,1719511229642,1,27/06/2024 19:00:29,161157,9,task-ocn9,,38549346,BLIND,11326531,,complete,,667d99d956530eb7b9066777,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1280x720,1280x551,,,0,Fixation+Visual,5,752ms,,,,visual,,752ms,,752ms,,,,,,info,END,,,,,,,0,,,,,,,,,,,,
