Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,randomiser-jxg3,randomiser-4pcx,randomiser-rj4a,randomiser-lhwo,randomiser-2rg1,randomiser-x87o,Spreadsheet,duarion,Current Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Spreadsheet: duration,Manipulation: Spreadsheet,Manipulation: duarion
2,1719507309184,27/06/2024 16:55:09,1719510909184,1,27/06/2024 18:55:09,161157,9,task-xpu5,,38548900,BLIND,11326399,,complete,,667d9913385f0c43b486668c,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1366x768,1366x599,,,0,Fixation+Audio,6,595ms,,,audio,,,595ms,,595ms,1,Instructions,Screen 1,3u35xa,1,continue,,6399.437999999998,6383.137999999999,6399.437999999998,6399.437999999998,6383.137999999999,6399.437999999998,1,6399.437999999998,0,0,,Click To Continue,Continue Button,2,object-101,Instructions,,,
3,1719507310967,27/06/2024 16:55:10,1719510910967,1,27/06/2024 18:55:10,161157,9,task-xpu5,,38548900,BLIND,11326399,,complete,,667d9913385f0c43b486668c,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1366x768,1366x599,,,0,Fixation+Audio,6,595ms,,,audio,,,595ms,,595ms,1,Fixation,Screen 1,s2knah,1,continue,,1799.7999999999993,1783.1000000000004,1799.7999999999993,1799.7999999999993,1783.1000000000004,1799.7999999999993,1,1799.7999999999993,0,0,,Space To Continue,Space To Continue,1,object-92,Fixation,,,
4,1719507310969,27/06/2024 16:55:10,1719510910969,1,27/06/2024 18:55:10,161157,9,task-xpu5,,38548900,BLIND,11326399,,complete,,667d9913385f0c43b486668c,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1366x768,1366x599,,,0,Fixation+Audio,6,595ms,,,audio,,,595ms,,595ms,1,Fixation,Screen 1,s2knah,1,continue,,1799.7999999999993,1783.1000000000004,1799.7999999999993,1799.7999999999993,1783.1000000000004,1799.7999999999993,1,1799.7999999999993,0,0,,Space To Continue,Space To Continue,1,object-92,Fixation,,,
5,1719507313010,27/06/2024 16:55:13,1719510913010,1,27/06/2024 18:55:13,161157,9,task-xpu5,,38548900,BLIND,11326399,,complete,,667d9913385f0c43b486668c,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1366x768,1366x599,,,0,Fixation+Audio,6,595ms,,,audio,,,595ms,,595ms,1,Fixation,Screen 2,61clbh,2,continue,,2066.800000000001,2066.800000000001,2066.800000000001,2066.800000000001,2066.800000000001,2066.800000000001,1,2066.800000000001,0,0,,Fixation Timing,Fixation,1,object-90,Fixation,,,
6,1719507313039,27/06/2024 16:55:13,1719510913039,1,27/06/2024 18:55:13,161157,9,task-xpu5,,38548900,BLIND,11326399,,complete,,667d9913385f0c43b486668c,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1366x768,1366x599,,,0,Fixation+Audio,6,595ms,,,audio,,,595ms,,595ms,1,Task,Stimuli,f9t134,1,info,audio started,16.900000000001455,0,16.900000000001455,16.900000000001455,0,16.900000000001455,1,16.900000000001455,0,0,,Audio Clip,Audio Clip,1,object-93,Task,595,,
7,1719507313610,27/06/2024 16:55:13,1719510913610,1,27/06/2024 18:55:13,161157,9,task-xpu5,,38548900,BLIND,11326399,,complete,,667d9913385f0c43b486668c,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1366x768,1366x599,,,0,Fixation+Audio,6,595ms,,,audio,,,595ms,,595ms,1,Task,Stimuli,f9t134,1,timedOut,,601.1999998569481,599.5999999999985,601.1999998569481,601.1999998569481,599.5999999999985,601.1999998569481,1,601.1999998569481,0,0,,Time Limit,screen,0,screen,Task,595,,
8,1719507387699,27/06/2024 16:56:27,1719510987699,1,27/06/2024 18:56:27,161157,9,task-xpu5,,38548900,BLIND,11326399,,complete,,667d9913385f0c43b486668c,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1366x768,1366x599,,,0,Fixation+Audio,6,595ms,,,audio,,,595ms,,595ms,1,Task,Response,6e9b15,2,response,1000,17116.100000000002,74080.09999999999,74094.79999990463,17116.100000000002,74080.09999999999,74094.79999990463,1,17116.100000000002,56978.699999904624,0,,Single Number Entry,Single Number Entry,1,object-79,Task,595,,
9,1719507392207,27/06/2024 16:56:32,1719510992207,1,27/06/2024 18:56:32,161157,9,task-xpu5,,38548900,BLIND,11326399,,complete,,667d9913385f0c43b486668c,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1366x768,1366x599,,,0,Fixation+Audio,6,595ms,,,audio,,,595ms,,595ms,1,End,Screen 1,rw9j8x,1,continue,,4522.8000000476895,4516.700000000012,4522.8000000476895,4522.8000000476895,4516.700000000012,4522.8000000476895,1,4522.8000000476895,0,0,,Click To Continue,Continue Button,2,object-97,End,,,
10,1719507392224,27/06/2024 16:56:32,1719510992224,1,27/06/2024 18:56:32,161157,9,task-xpu5,,38548900,BLIND,11326399,,complete,,667d9913385f0c43b486668c,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1366x768,1366x599,,,0,Fixation+Audio,6,595ms,,,audio,,,595ms,,595ms,,,,,,info,END,,,,,,,0,,,,,,,,,,,,
1,1719507312412,27/06/2024 16:55:12,1719510912412,1,27/06/2024 18:55:12,161157,9,task-xpu5,,38548923,BLIND,11326414,,complete,,667d99350af330e6dbf595d0,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1536x960,1536x791,,,0,Fixation+Audio,6,595ms,,,audio,,,595ms,,595ms,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,,
2,1719507317251,27/06/2024 16:55:17,1719510917251,1,27/06/2024 18:55:17,161157,9,task-xpu5,,38548923,BLIND,11326414,,complete,,667d99350af330e6dbf595d0,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1536x960,1536x791,,,0,Fixation+Audio,6,595ms,,,audio,,,595ms,,595ms,1,Instructions,Screen 1,3u35xa,1,continue,,4847.444000095367,4833.344,4847.444000095367,4847.444000095367,4833.344,4847.444000095367,1,4847.444000095367,0,0,,Click To Continue,Continue Button,2,object-101,Instructions,,,
3,1719507318748,27/06/2024 16:55:18,1719510918748,1,27/06/2024 18:55:18,161157,9,task-xpu5,,38548923,BLIND,11326414,,complete,,667d99350af330e6dbf595d0,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1536x960,1536x791,,,0,Fixation+Audio,6,595ms,,,audio,,,595ms,,595ms,1,Fixation,Screen 1,s2knah,1,continue,,1511.800000143051,1499.8000000000002,1511.800000143051,1511.800000143051,1499.8000000000002,1511.800000143051,1,1511.800000143051,0,0,,Space To Continue,Space To Continue,1,object-92,Fixation,,,
4,1719507318748,27/06/2024 16:55:18,1719510918748,1,27/06/2024 18:55:18,161157,9,task-xpu5,,38548923,BLIND,11326414,,complete,,667d99350af330e6dbf595d0,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1536x960,1536x791,,,0,Fixation+Audio,6,595ms,,,audio,,,595ms,,595ms,1,Fixation,Screen 1,s2knah,1,continue,,1512.1000000953672,1499.8000000000002,1512.1000000953672,1512.1000000953672,1499.8000000000002,1512.1000000953672,1,1512.1000000953672,0,0,,Space To Continue,Space To Continue,1,object-92,Fixation,,,
5,1719507320804,27/06/2024 16:55:20,1719510920804,1,27/06/2024 18:55:20,161157,9,task-xpu5,,38548923,BLIND,11326414,,complete,,667d99350af330e6dbf595d0,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1536x960,1536x791,,,0,Fixation+Audio,6,595ms,,,audio,,,595ms,,595ms,1,Fixation,Screen 2,61clbh,2,continue,,2066.8999999999996,2066.8999999999996,2066.8999999999996,2066.8999999999996,2066.8999999999996,2066.8999999999996,1,2066.8999999999996,0,0,,Fixation Timing,Fixation,1,object-90,Fixation,,,
6,1719507320847,27/06/2024 16:55:20,1719510920847,1,27/06/2024 18:55:20,161157,9,task-xpu5,,38548923,BLIND,11326414,,complete,,667d99350af330e6dbf595d0,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1536x960,1536x791,,,0,Fixation+Audio,6,595ms,,,audio,,,595ms,,595ms,1,Task,Stimuli,f9t134,1,info,audio started,16.799999999999272,0,16.799999999999272,16.799999999999272,0,16.799999999999272,1,16.799999999999272,0,0,,Audio Clip,Audio Clip,1,object-93,Task,595,,
7,1719507321405,27/06/2024 16:55:21,1719510921405,1,27/06/2024 18:55:21,161157,9,task-xpu5,,38548923,BLIND,11326414,,complete,,667d99350af330e6dbf595d0,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1536x960,1536x791,,,0,Fixation+Audio,6,595ms,,,audio,,,595ms,,595ms,1,Task,Stimuli,f9t134,1,timedOut,,601.7000000476837,599.8999999999996,601.7000000476837,601.7000000476837,599.8999999999996,601.7000000476837,1,601.7000000476837,0,0,,Time Limit,screen,0,screen,Task,595,,
8,1719507331341,27/06/2024 16:55:31,1719510931341,1,27/06/2024 18:55:31,161157,9,task-xpu5,,38548923,BLIND,11326414,,complete,,667d99350af330e6dbf595d0,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1536x960,1536x791,,,0,Fixation+Audio,6,595ms,,,audio,,,595ms,,595ms,1,Task,Response,6e9b15,2,response,1000,6916.6,9916.6,9933.1,6916.6,9916.6,9933.1,1,6916.6,3016.5,0,,Single Number Entry,Single Number Entry,1,object-79,Task,595,,
9,1719507336901,27/06/2024 16:55:36,1719510936901,1,27/06/2024 18:55:36,161157,9,task-xpu5,,38548923,BLIND,11326414,,complete,,667d99350af330e6dbf595d0,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1536x960,1536x791,,,0,Fixation+Audio,6,595ms,,,audio,,,595ms,,595ms,1,End,Screen 1,rw9j8x,1,continue,,5581.700000047684,5566.700000000001,5581.700000047684,5581.700000047684,5566.700000000001,5581.700000047684,1,5581.700000047684,0,0,,Click To Continue,Continue Button,2,object-97,End,,,
10,1719507336904,27/06/2024 16:55:36,1719510936904,1,27/06/2024 18:55:36,161157,9,task-xpu5,,38548923,BLIND,11326414,,complete,,667d99350af330e6dbf595d0,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1536x960,1536x791,,,0,Fixation+Audio,6,595ms,,,audio,,,595ms,,595ms,,,,,,info,END,,,,,,,0,,,,,,,,,,,,
1,1719507321069,27/06/2024 16:55:21,1719510921069,1,27/06/2024 18:55:21,161157,9,task-xpu5,,38548935,BLIND,11326370,,complete,,667d98f2c1ae5dac880d4884,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 14.1.2,1440x900,1320x729,,,0,Fixation+Audio,6,595ms,,,audio,,,595ms,,595ms,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,,
2,1719507328591,27/06/2024 16:55:28,1719510928591,1,27/06/2024 18:55:28,161157,9,task-xpu5,,38548935,BLIND,11326370,,complete,,667d98f2c1ae5dac880d4884,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 14.1.2,1440x900,1320x729,,,0,Fixation+Audio,6,595ms,,,audio,,,595ms,,595ms,1,Instructions,Screen 1,3u35xa,1,continue,,9122,9106,9122,9122,9106,9122,1,9122,0,0,,Click To Continue,Continue Button,2,object-101,Instructions,,,
3,1719507330060,27/06/2024 16:55:30,1719510930060,1,27/06/2024 18:55:30,161157,9,task-xpu5,,38548935,BLIND,11326370,,complete,,667d98f2c1ae5dac880d4884,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 14.1.2,1440x900,1320x729,,,0,Fixation+Audio,6,595ms,,,audio,,,595ms,,595ms,1,Fixation,Screen 1,s2knah,1,continue,,1486,1483,1486,1486,1483,1486,1,1486,0,0,,Space To Continue,Space To Continue,1,object-92,Fixation,,,
4,1719507330062,27/06/2024 16:55:30,1719510930062,1,27/06/2024 18:55:30,161157,9,task-xpu5,,38548935,BLIND,11326370,,complete,,667d98f2c1ae5dac880d4884,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 14.1.2,1440x900,1320x729,,,0,Fixation+Audio,6,595ms,,,audio,,,595ms,,595ms,1,Fixation,Screen 1,s2knah,1,continue,,1487,1483,1487,1487,1483,1487,1,1487,0,0,,Space To Continue,Space To Continue,1,object-92,Fixation,,,
5,1719507332126,27/06/2024 16:55:32,1719510932126,1,27/06/2024 18:55:32,161157,9,task-xpu5,,38548935,BLIND,11326370,,complete,,667d98f2c1ae5dac880d4884,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 14.1.2,1440x900,1320x729,,,0,Fixation+Audio,6,595ms,,,audio,,,595ms,,595ms,1,Fixation,Screen 2,61clbh,2,continue,,2068,2068,2068,2068,2068,2068,1,2068,0,0,,Fixation Timing,Fixation,1,object-90,Fixation,,,
6,1719507332136,27/06/2024 16:55:32,1719510932136,1,27/06/2024 18:55:32,161157,9,task-xpu5,,38548935,BLIND,11326370,,complete,,667d98f2c1ae5dac880d4884,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 14.1.2,1440x900,1320x729,,,0,Fixation+Audio,6,595ms,,,audio,,,595ms,,595ms,1,Task,Stimuli,f9t134,1,info,audio started,11.000000000001819,0,11.000000000001819,11.000000000001819,0,11.000000000001819,1,11.000000000001819,0,0,,Audio Clip,Audio Clip,1,object-93,Task,595,,
7,1719507332726,27/06/2024 16:55:32,1719510932726,1,27/06/2024 18:55:32,161157,9,task-xpu5,,38548935,BLIND,11326370,,complete,,667d98f2c1ae5dac880d4884,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 14.1.2,1440x900,1320x729,,,0,Fixation+Audio,6,595ms,,,audio,,,595ms,,595ms,1,Task,Stimuli,f9t134,1,timedOut,,601,599,601,601,599,601,1,601,0,0,,Time Limit,screen,0,screen,Task,595,,
8,1719507359423,27/06/2024 16:55:59,1719510959423,1,27/06/2024 18:55:59,161157,9,task-xpu5,,38548935,BLIND,11326370,,complete,,667d98f2c1ae5dac880d4884,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 14.1.2,1440x900,1320x729,,,0,Fixation+Audio,6,595ms,,,audio,,,595ms,,595ms,1,Task,Response,6e9b15,2,response,1000,17118,26685,26700,17118,26685,26700,1,17118,9582,0,,Single Number Entry,Single Number Entry,1,object-79,Task,595,,
9,1719507365194,27/06/2024 16:56:05,1719510965194,1,27/06/2024 18:56:05,161157,9,task-xpu5,,38548935,BLIND,11326370,,complete,,667d98f2c1ae5dac880d4884,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 14.1.2,1440x900,1320x729,,,0,Fixation+Audio,6,595ms,,,audio,,,595ms,,595ms,1,End,Screen 1,rw9j8x,1,continue,,5784,5767,5784,5784,5767,5784,1,5784,0,0,,Click To Continue,Continue Button,2,object-97,End,,,
10,1719507365195,27/06/2024 16:56:05,1719510965195,1,27/06/2024 18:56:05,161157,9,task-xpu5,,38548935,BLIND,11326370,,complete,,667d98f2c1ae5dac880d4884,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 14.1.2,1440x900,1320x729,,,0,Fixation+Audio,6,595ms,,,audio,,,595ms,,595ms,,,,,,info,END,,,,,,,0,,,,,,,,,,,,
1,1719507355150,27/06/2024 16:55:55,1719510955150,1,27/06/2024 18:55:55,161157,9,task-xpu5,,38548990,BLIND,11326444,,complete,,667d9969a0150ac56b579f92,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1920x1080,1920x911,,,0,Fixation+Audio,6,595ms,,,audio,,,595ms,,595ms,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,,
2,1719507359430,27/06/2024 16:55:59,1719510959430,1,27/06/2024 18:55:59,161157,9,task-xpu5,,38548990,BLIND,11326444,,complete,,667d9969a0150ac56b579f92,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1920x1080,1920x911,,,0,Fixation+Audio,6,595ms,,,audio,,,595ms,,595ms,1,Instructions,Screen 1,3u35xa,1,continue,,4298.1759999999995,4283.1759999999995,4298.1759999999995,4298.1759999999995,4283.1759999999995,4298.1759999999995,1,4298.1759999999995,0,0,,Click To Continue,Continue Button,2,object-101,Instructions,,,
3,1719507361722,27/06/2024 16:56:01,1719510961722,1,27/06/2024 18:56:01,161157,9,task-xpu5,,38548990,BLIND,11326444,,complete,,667d9969a0150ac56b579f92,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1920x1080,1920x911,,,0,Fixation+Audio,6,595ms,,,audio,,,595ms,,595ms,1,Fixation,Screen 1,s2knah,1,continue,,2306.699999809265,2300,2306.699999809265,2306.699999809265,2300,2306.699999809265,1,2306.699999809265,0,0,,Space To Continue,Space To Continue,1,object-92,Fixation,,,
4,1719507361722,27/06/2024 16:56:01,1719510961722,1,27/06/2024 18:56:01,161157,9,task-xpu5,,38548990,BLIND,11326444,,complete,,667d9969a0150ac56b579f92,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1920x1080,1920x911,,,0,Fixation+Audio,6,595ms,,,audio,,,595ms,,595ms,1,Fixation,Screen 1,s2knah,1,continue,,2306.899999856949,2300,2306.899999856949,2306.899999856949,2300,2306.899999856949,1,2306.899999856949,0,0,,Space To Continue,Space To Continue,1,object-92,Fixation,,,
5,1719507363782,27/06/2024 16:56:03,1719510963782,1,27/06/2024 18:56:03,161157,9,task-xpu5,,38548990,BLIND,11326444,,complete,,667d9969a0150ac56b579f92,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1920x1080,1920x911,,,0,Fixation+Audio,6,595ms,,,audio,,,595ms,,595ms,1,Fixation,Screen 2,61clbh,2,continue,,2066.6000000000004,2066.6000000000004,2066.6000000000004,2066.6000000000004,2066.6000000000004,2066.6000000000004,1,2066.6000000000004,0,0,,Fixation Timing,Fixation,1,object-90,Fixation,,,
6,1719507363784,27/06/2024 16:56:03,1719510963784,1,27/06/2024 18:56:03,161157,9,task-xpu5,,38548990,BLIND,11326444,,complete,,667d9969a0150ac56b579f92,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1920x1080,1920x911,,,0,Fixation+Audio,6,595ms,,,audio,,,595ms,,595ms,1,Task,Stimuli,f9t134,1,info,audio started,2.1999999523159204,0,2.1999999523159204,2.1999999523159204,0,2.1999999523159204,1,2.1999999523159204,0,0,,Audio Clip,Audio Clip,1,object-93,Task,595,,
7,1719507364382,27/06/2024 16:56:04,1719510964382,1,27/06/2024 18:56:04,161157,9,task-xpu5,,38548990,BLIND,11326444,,complete,,667d9969a0150ac56b579f92,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1920x1080,1920x911,,,0,Fixation+Audio,6,595ms,,,audio,,,595ms,,595ms,1,Task,Stimuli,f9t134,1,timedOut,,600,600,600,600,600,600,1,600,0,0,,Time Limit,screen,0,screen,Task,595,,
8,1719507389643,27/06/2024 16:56:29,1719510989643,1,27/06/2024 18:56:29,161157,9,task-xpu5,,38548990,BLIND,11326444,,complete,,667d9969a0150ac56b579f92,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1920x1080,1920x911,,,0,Fixation+Audio,6,595ms,,,audio,,,595ms,,595ms,1,Task,Response,6e9b15,2,response,750,16416.199999999997,25249.300000000003,25261.699999952318,16416.199999999997,25249.300000000003,25261.699999952318,1,16416.199999999997,8845.49999995232,0,,Single Number Entry,Single Number Entry,1,object-79,Task,595,,
9,1719507391435,27/06/2024 16:56:31,1719510991435,1,27/06/2024 18:56:31,161157,9,task-xpu5,,38548990,BLIND,11326444,,complete,,667d9969a0150ac56b579f92,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1920x1080,1920x911,,,0,Fixation+Audio,6,595ms,,,audio,,,595ms,,595ms,1,End,Screen 1,rw9j8x,1,continue,,1803.7999998092637,1800,1803.7999998092637,1803.7999998092637,1800,1803.7999998092637,1,1803.7999998092637,0,0,,Click To Continue,Continue Button,2,object-97,End,,,
10,1719507391435,27/06/2024 16:56:31,1719510991435,1,27/06/2024 18:56:31,161157,9,task-xpu5,,38548990,BLIND,11326444,,complete,,667d9969a0150ac56b579f92,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1920x1080,1920x911,,,0,Fixation+Audio,6,595ms,,,audio,,,595ms,,595ms,,,,,,info,END,,,,,,,0,,,,,,,,,,,,
1,1719507382725,27/06/2024 16:56:22,1719510982725,1,27/06/2024 18:56:22,161157,9,task-xpu5,,38549050,BLIND,11326462,,complete,,667d994b58473a3bcc65db62,computer,Desktop or Laptop,Windows 10,Firefox 127.0,1920x1080,1920x919,,,0,Fixation+Audio,6,595ms,,,audio,,,595ms,,595ms,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,,
2,1719507387183,27/06/2024 16:56:27,1719510987183,1,27/06/2024 18:56:27,161157,9,task-xpu5,,38549050,BLIND,11326462,,complete,,667d994b58473a3bcc65db62,computer,Desktop or Laptop,Windows 10,Firefox 127.0,1920x1080,1920x919,,,0,Fixation+Audio,6,595ms,,,audio,,,595ms,,595ms,1,Instructions,Screen 1,3u35xa,1,continue,,4461.58,4444.92,4461.58,4461.58,4444.92,4461.58,1,4461.58,0,0,,Click To Continue,Continue Button,2,object-101,Instructions,,,
3,1719507389055,27/06/2024 16:56:29,1719510989055,1,27/06/2024 18:56:29,161157,9,task-xpu5,,38549050,BLIND,11326462,,complete,,667d994b58473a3bcc65db62,computer,Desktop or Laptop,Windows 10,Firefox 127.0,1920x1080,1920x919,,,0,Fixation+Audio,6,595ms,,,audio,,,595ms,,595ms,1,Fixation,Screen 1,s2knah,1,continue,,1890.96,1883.3199999999997,1890.96,1890.96,1883.3199999999997,1890.96,1,1890.96,0,0,,Space To Continue,Space To Continue,1,object-92,Fixation,,,
4,1719507389056,27/06/2024 16:56:29,1719510989056,1,27/06/2024 18:56:29,161157,9,task-xpu5,,38549050,BLIND,11326462,,complete,,667d994b58473a3bcc65db62,computer,Desktop or Laptop,Windows 10,Firefox 127.0,1920x1080,1920x919,,,0,Fixation+Audio,6,595ms,,,audio,,,595ms,,595ms,1,Fixation,Screen 1,s2knah,1,continue,,1891.96,1883.3199999999997,1891.96,1891.96,1883.3199999999997,1891.96,1,1891.96,0,0,,Space To Continue,Space To Continue,1,object-92,Fixation,,,
5,1719507391117,27/06/2024 16:56:31,1719510991117,1,27/06/2024 18:56:31,161157,9,task-xpu5,,38549050,BLIND,11326462,,complete,,667d994b58473a3bcc65db62,computer,Desktop or Laptop,Windows 10,Firefox 127.0,1920x1080,1920x919,,,0,Fixation+Audio,6,595ms,,,audio,,,595ms,,595ms,1,Fixation,Screen 2,61clbh,2,continue,,2066.6400000000003,2066.6400000000003,2066.6400000000003,2066.6400000000003,2066.6400000000003,2066.6400000000003,1,2066.6400000000003,0,0,,Fixation Timing,Fixation,1,object-90,Fixation,,,
6,1719507391122,27/06/2024 16:56:31,1719510991122,1,27/06/2024 18:56:31,161157,9,task-xpu5,,38549050,BLIND,11326462,,complete,,667d994b58473a3bcc65db62,computer,Desktop or Laptop,Windows 10,Firefox 127.0,1920x1080,1920x919,,,0,Fixation+Audio,6,595ms,,,audio,,,595ms,,595ms,1,Task,Stimuli,f9t134,1,info,audio started,8,0,8,8,0,8,1,8,0,0,,Audio Clip,Audio Clip,1,object-93,Task,595,,
7,1719507391717,27/06/2024 16:56:31,1719510991717,1,27/06/2024 18:56:31,161157,9,task-xpu5,,38549050,BLIND,11326462,,complete,,667d994b58473a3bcc65db62,computer,Desktop or Laptop,Windows 10,Firefox 127.0,1920x1080,1920x919,,,0,Fixation+Audio,6,595ms,,,audio,,,595ms,,595ms,1,Task,Stimuli,f9t134,1,timedOut,,602,600,602,602,600,602,1,602,0,0,,Time Limit,screen,0,screen,Task,595,,
8,1719507408773,27/06/2024 16:56:48,1719511008773,1,27/06/2024 18:56:48,161157,9,task-xpu5,,38549050,BLIND,11326462,,complete,,667d994b58473a3bcc65db62,computer,Desktop or Laptop,Windows 10,Firefox 127.0,1920x1080,1920x919,,,0,Fixation+Audio,6,595ms,,,audio,,,595ms,,595ms,1,Task,Response,6e9b15,2,response,400,11601.580000000002,17051.52,17059,11601.580000000002,17051.52,17059,1,11601.580000000002,5457.419999999998,0,,Single Number Entry,Single Number Entry,1,object-79,Task,595,,
9,1719507411629,27/06/2024 16:56:51,1719511011629,1,27/06/2024 18:56:51,161157,9,task-xpu5,,38549050,BLIND,11326462,,complete,,667d994b58473a3bcc65db62,computer,Desktop or Laptop,Windows 10,Firefox 127.0,1920x1080,1920x919,,,0,Fixation+Audio,6,595ms,,,audio,,,595ms,,595ms,1,End,Screen 1,rw9j8x,1,continue,,2862.4799999999996,2849.959999999999,2862.4799999999996,2862.4799999999996,2849.959999999999,2862.4799999999996,1,2862.4799999999996,0,0,,Click To Continue,Continue Button,2,object-97,End,,,
10,1719507411630,27/06/2024 16:56:51,1719511011630,1,27/06/2024 18:56:51,161157,9,task-xpu5,,38549050,BLIND,11326462,,complete,,667d994b58473a3bcc65db62,computer,Desktop or Laptop,Windows 10,Firefox 127.0,1920x1080,1920x919,,,0,Fixation+Audio,6,595ms,,,audio,,,595ms,,595ms,,,,,,info,END,,,,,,,0,,,,,,,,,,,,
1,1719507391418,27/06/2024 16:56:31,1719510991418,1,27/06/2024 18:56:31,161157,9,task-xpu5,,38549061,BLIND,11326451,,complete,,667d9951564fd6752d4727b3,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1440x900,1440x757,,,0,Fixation+Audio,6,595ms,,,audio,,,595ms,,595ms,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,,
2,1719507500084,27/06/2024 16:58:20,1719511100084,1,27/06/2024 18:58:20,161157,9,task-xpu5,,38549061,BLIND,11326451,,complete,,667d9951564fd6752d4727b3,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1440x900,1440x757,,,0,Fixation+Audio,6,595ms,,,audio,,,595ms,,595ms,1,Instructions,Screen 1,3u35xa,1,continue,,108763.60299999999,108746.93699999999,108763.60299999999,108763.60299999999,108746.93699999999,108763.60299999999,1,108763.60299999999,0,0,,Click To Continue,Continue Button,2,object-101,Instructions,,,
3,1719507503760,27/06/2024 16:58:23,1719511103760,1,27/06/2024 18:58:23,161157,9,task-xpu5,,38549061,BLIND,11326451,,complete,,667d9951564fd6752d4727b3,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1440x900,1440x757,,,0,Fixation+Audio,6,595ms,,,audio,,,595ms,,595ms,1,Fixation,Screen 1,s2knah,1,continue,,3700.146999999997,3683.4809999999998,3700.146999999997,3700.146999999997,3683.4809999999998,3700.146999999997,1,3700.146999999997,0,0,,Space To Continue,Space To Continue,1,object-92,Fixation,,,
4,1719507503760,27/06/2024 16:58:23,1719511103760,1,27/06/2024 18:58:23,161157,9,task-xpu5,,38549061,BLIND,11326451,,complete,,667d9951564fd6752d4727b3,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1440x900,1440x757,,,0,Fixation+Audio,6,595ms,,,audio,,,595ms,,595ms,1,Fixation,Screen 1,s2knah,1,continue,,3700.146999999997,3683.4809999999998,3700.146999999997,3700.146999999997,3683.4809999999998,3700.146999999997,1,3700.146999999997,0,0,,Space To Continue,Space To Continue,1,object-92,Fixation,,,
