Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,randomiser-jxg3,randomiser-4pcx,randomiser-rj4a,randomiser-lhwo,randomiser-2rg1,randomiser-x87o,Randomise questionnaire elements?,Question Key,Response
8,1722253245333,29/07/2024 11:40:45,1722253244867,1,29/07/2024 12:40:44,161157,10,questionnaire-i1ko,,39253251,BLIND,11512505,,complete,,66a77f44b09c8c29b05a3510,computer,Desktop or Laptop,Windows 10,Firefox 128.0,1536x864,1519x739,,,,Consent from the previous project,2,752ms,,,,audio,,No,Consent1,1
9,1722253245333,29/07/2024 11:40:45,1722253244867,1,29/07/2024 12:40:44,161157,10,questionnaire-i1ko,,39253251,BLIND,11512505,,complete,,66a77f44b09c8c29b05a3510,computer,Desktop or Laptop,Windows 10,Firefox 128.0,1536x864,1519x739,,,,Consent from the previous project,2,752ms,,,,audio,,No,Consent2,1
10,1722253245333,29/07/2024 11:40:45,1722253244867,1,29/07/2024 12:40:44,161157,10,questionnaire-i1ko,,39253251,BLIND,11512505,,complete,,66a77f44b09c8c29b05a3510,computer,Desktop or Laptop,Windows 10,Firefox 128.0,1536x864,1519x739,,,,Consent from the previous project,2,752ms,,,,audio,,No,Consent3,1
11,1722253245333,29/07/2024 11:40:45,1722253244868,1,29/07/2024 12:40:44,161157,10,questionnaire-i1ko,,39253251,BLIND,11512505,,complete,,66a77f44b09c8c29b05a3510,computer,Desktop or Laptop,Windows 10,Firefox 128.0,1536x864,1519x739,,,,Consent from the previous project,2,752ms,,,,audio,,No,Consent4,1
12,1722253245333,29/07/2024 11:40:45,1722253244868,1,29/07/2024 12:40:44,161157,10,questionnaire-i1ko,,39253251,BLIND,11512505,,complete,,66a77f44b09c8c29b05a3510,computer,Desktop or Laptop,Windows 10,Firefox 128.0,1536x864,1519x739,,,,Consent from the previous project,2,752ms,,,,audio,,No,Consent5,1
13,1722253245333,29/07/2024 11:40:45,1722253244868,1,29/07/2024 12:40:44,161157,10,questionnaire-i1ko,,39253251,BLIND,11512505,,complete,,66a77f44b09c8c29b05a3510,computer,Desktop or Laptop,Windows 10,Firefox 128.0,1536x864,1519x739,,,,Consent from the previous project,2,752ms,,,,audio,,No,Consent6,1
14,1722253245333,29/07/2024 11:40:45,1722253244868,1,29/07/2024 12:40:44,161157,10,questionnaire-i1ko,,39253251,BLIND,11512505,,complete,,66a77f44b09c8c29b05a3510,computer,Desktop or Laptop,Windows 10,Firefox 128.0,1536x864,1519x739,,,,Consent from the previous project,2,752ms,,,,audio,,No,Consent7,1
15,1722253245333,29/07/2024 11:40:45,1722253244869,1,29/07/2024 12:40:44,161157,10,questionnaire-i1ko,,39253251,BLIND,11512505,,complete,,66a77f44b09c8c29b05a3510,computer,Desktop or Laptop,Windows 10,Firefox 128.0,1536x864,1519x739,,,,Consent from the previous project,2,752ms,,,,audio,,No,END QUESTIONNAIRE,50749
1,1722253205371,29/07/2024 11:40:05,1722253107499,1,29/07/2024 12:38:27,161157,10,questionnaire-i1ko,,39253280,BLIND,11512522,,complete,,66a77f49018eda608d676027,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,1280x720,1280x593,,,,Consent from the previous project,2,752ms,,,,audio,,No,BEGIN QUESTIONNAIRE,
2,1722253253557,29/07/2024 11:40:53,1722253155732,1,29/07/2024 12:39:15,161157,10,questionnaire-i1ko,,39253280,BLIND,11512522,,complete,,66a77f49018eda608d676027,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,1280x720,1263x593,,,,Consent from the previous project,2,752ms,,,,audio,,No,birth.date-day,18
3,1722253254333,29/07/2024 11:40:54,1722253155736,1,29/07/2024 12:39:15,161157,10,questionnaire-i1ko,,39253280,BLIND,11512522,,complete,,66a77f49018eda608d676027,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,1280x720,1263x593,,,,Consent from the previous project,2,752ms,,,,audio,,No,birth.date-month,11
4,1722253254333,29/07/2024 11:40:54,1722253155736,1,29/07/2024 12:39:15,161157,10,questionnaire-i1ko,,39253280,BLIND,11512522,,complete,,66a77f49018eda608d676027,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,1280x720,1263x593,,,,Consent from the previous project,2,752ms,,,,audio,,No,birth.date-year,28
5,1722253254333,29/07/2024 11:40:54,1722253155736,1,29/07/2024 12:39:15,161157,10,questionnaire-i1ko,,39253280,BLIND,11512522,,complete,,66a77f49018eda608d676027,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,1280x720,1263x593,,,,Consent from the previous project,2,752ms,,,,audio,,No,sex,Male
6,1722253254333,29/07/2024 11:40:54,1722253155737,1,29/07/2024 12:39:15,161157,10,questionnaire-i1ko,,39253280,BLIND,11512522,,complete,,66a77f49018eda608d676027,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,1280x720,1263x593,,,,Consent from the previous project,2,752ms,,,,audio,,No,sex-quantised,1
7,1722253254333,29/07/2024 11:40:54,1722253155737,1,29/07/2024 12:39:15,161157,10,questionnaire-i1ko,,39253280,BLIND,11512522,,complete,,66a77f49018eda608d676027,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,1280x720,1263x593,,,,Consent from the previous project,2,752ms,,,,audio,,No,sex-text,
8,1722253254333,29/07/2024 11:40:54,1722253155737,1,29/07/2024 12:39:15,161157,10,questionnaire-i1ko,,39253280,BLIND,11512522,,complete,,66a77f49018eda608d676027,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,1280x720,1263x593,,,,Consent from the previous project,2,752ms,,,,audio,,No,Consent1,1
9,1722253254333,29/07/2024 11:40:54,1722253155737,1,29/07/2024 12:39:15,161157,10,questionnaire-i1ko,,39253280,BLIND,11512522,,complete,,66a77f49018eda608d676027,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,1280x720,1263x593,,,,Consent from the previous project,2,752ms,,,,audio,,No,Consent2,1
10,1722253254333,29/07/2024 11:40:54,1722253155738,1,29/07/2024 12:39:15,161157,10,questionnaire-i1ko,,39253280,BLIND,11512522,,complete,,66a77f49018eda608d676027,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,1280x720,1263x593,,,,Consent from the previous project,2,752ms,,,,audio,,No,Consent3,1
11,1722253254333,29/07/2024 11:40:54,1722253155738,1,29/07/2024 12:39:15,161157,10,questionnaire-i1ko,,39253280,BLIND,11512522,,complete,,66a77f49018eda608d676027,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,1280x720,1263x593,,,,Consent from the previous project,2,752ms,,,,audio,,No,Consent4,1
12,1722253254333,29/07/2024 11:40:54,1722253155739,1,29/07/2024 12:39:15,161157,10,questionnaire-i1ko,,39253280,BLIND,11512522,,complete,,66a77f49018eda608d676027,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,1280x720,1263x593,,,,Consent from the previous project,2,752ms,,,,audio,,No,Consent5,1
13,1722253254333,29/07/2024 11:40:54,1722253155739,1,29/07/2024 12:39:15,161157,10,questionnaire-i1ko,,39253280,BLIND,11512522,,complete,,66a77f49018eda608d676027,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,1280x720,1263x593,,,,Consent from the previous project,2,752ms,,,,audio,,No,Consent6,1
14,1722253254333,29/07/2024 11:40:54,1722253155740,1,29/07/2024 12:39:15,161157,10,questionnaire-i1ko,,39253280,BLIND,11512522,,complete,,66a77f49018eda608d676027,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,1280x720,1263x593,,,,Consent from the previous project,2,752ms,,,,audio,,No,Consent7,1
15,1722253254333,29/07/2024 11:40:54,1722253155740,1,29/07/2024 12:39:15,161157,10,questionnaire-i1ko,,39253280,BLIND,11512522,,complete,,66a77f49018eda608d676027,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,1280x720,1263x593,,,,Consent from the previous project,2,752ms,,,,audio,,No,END QUESTIONNAIRE,48241
1,1722253205970,29/07/2024 11:40:05,1722253206039,1,29/07/2024 12:40:06,161157,10,questionnaire-i1ko,,39253291,BLIND,11512527,,complete,,66a77f491d3b7e13c307fe90,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1920x1080,1920x919,,,,Consent from the previous project,2,438ms,,audio,,,,No,BEGIN QUESTIONNAIRE,
2,1722253269465,29/07/2024 11:41:09,1722253269601,1,29/07/2024 12:41:09,161157,10,questionnaire-i1ko,,39253291,BLIND,11512527,,complete,,66a77f491d3b7e13c307fe90,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1920x1080,1903x919,,,,Consent from the previous project,2,438ms,,audio,,,,No,birth.date-day,4
3,1722253269535,29/07/2024 11:41:09,1722253269603,1,29/07/2024 12:41:09,161157,10,questionnaire-i1ko,,39253291,BLIND,11512527,,complete,,66a77f491d3b7e13c307fe90,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1920x1080,1903x919,,,,Consent from the previous project,2,438ms,,audio,,,,No,birth.date-month,0
4,1722253269535,29/07/2024 11:41:09,1722253269603,1,29/07/2024 12:41:09,161157,10,questionnaire-i1ko,,39253291,BLIND,11512527,,complete,,66a77f491d3b7e13c307fe90,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1920x1080,1903x919,,,,Consent from the previous project,2,438ms,,audio,,,,No,birth.date-year,31
5,1722253269535,29/07/2024 11:41:09,1722253269603,1,29/07/2024 12:41:09,161157,10,questionnaire-i1ko,,39253291,BLIND,11512527,,complete,,66a77f491d3b7e13c307fe90,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1920x1080,1903x919,,,,Consent from the previous project,2,438ms,,audio,,,,No,sex,Male
6,1722253269535,29/07/2024 11:41:09,1722253269603,1,29/07/2024 12:41:09,161157,10,questionnaire-i1ko,,39253291,BLIND,11512527,,complete,,66a77f491d3b7e13c307fe90,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1920x1080,1903x919,,,,Consent from the previous project,2,438ms,,audio,,,,No,sex-quantised,1
7,1722253269535,29/07/2024 11:41:09,1722253269604,1,29/07/2024 12:41:09,161157,10,questionnaire-i1ko,,39253291,BLIND,11512527,,complete,,66a77f491d3b7e13c307fe90,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1920x1080,1903x919,,,,Consent from the previous project,2,438ms,,audio,,,,No,sex-text,
8,1722253269535,29/07/2024 11:41:09,1722253269604,1,29/07/2024 12:41:09,161157,10,questionnaire-i1ko,,39253291,BLIND,11512527,,complete,,66a77f491d3b7e13c307fe90,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1920x1080,1903x919,,,,Consent from the previous project,2,438ms,,audio,,,,No,Consent1,1
9,1722253269535,29/07/2024 11:41:09,1722253269604,1,29/07/2024 12:41:09,161157,10,questionnaire-i1ko,,39253291,BLIND,11512527,,complete,,66a77f491d3b7e13c307fe90,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1920x1080,1903x919,,,,Consent from the previous project,2,438ms,,audio,,,,No,Consent2,1
10,1722253269535,29/07/2024 11:41:09,1722253269604,1,29/07/2024 12:41:09,161157,10,questionnaire-i1ko,,39253291,BLIND,11512527,,complete,,66a77f491d3b7e13c307fe90,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1920x1080,1903x919,,,,Consent from the previous project,2,438ms,,audio,,,,No,Consent3,1
11,1722253269535,29/07/2024 11:41:09,1722253269604,1,29/07/2024 12:41:09,161157,10,questionnaire-i1ko,,39253291,BLIND,11512527,,complete,,66a77f491d3b7e13c307fe90,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1920x1080,1903x919,,,,Consent from the previous project,2,438ms,,audio,,,,No,Consent4,1
12,1722253269535,29/07/2024 11:41:09,1722253269604,1,29/07/2024 12:41:09,161157,10,questionnaire-i1ko,,39253291,BLIND,11512527,,complete,,66a77f491d3b7e13c307fe90,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1920x1080,1903x919,,,,Consent from the previous project,2,438ms,,audio,,,,No,Consent5,1
13,1722253269535,29/07/2024 11:41:09,1722253269605,1,29/07/2024 12:41:09,161157,10,questionnaire-i1ko,,39253291,BLIND,11512527,,complete,,66a77f491d3b7e13c307fe90,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1920x1080,1903x919,,,,Consent from the previous project,2,438ms,,audio,,,,No,Consent6,1
14,1722253269535,29/07/2024 11:41:09,1722253269605,1,29/07/2024 12:41:09,161157,10,questionnaire-i1ko,,39253291,BLIND,11512527,,complete,,66a77f491d3b7e13c307fe90,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1920x1080,1903x919,,,,Consent from the previous project,2,438ms,,audio,,,,No,Consent7,1
15,1722253269535,29/07/2024 11:41:09,1722253269605,1,29/07/2024 12:41:09,161157,10,questionnaire-i1ko,,39253291,BLIND,11512527,,complete,,66a77f491d3b7e13c307fe90,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1920x1080,1903x919,,,,Consent from the previous project,2,438ms,,audio,,,,No,END QUESTIONNAIRE,63566
1,1722253494387,29/07/2024 11:44:54,1722253494266,1,29/07/2024 12:44:54,161157,10,questionnaire-i1ko,,39253512,BLIND,11512586,,complete,,66a77f4852c5f4a43425a5e9,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1280x720,1280x585,,,,Consent from the previous project,2,438ms,,audio,,,,No,BEGIN QUESTIONNAIRE,
2,1722253903740,29/07/2024 11:51:43,1722253900730,1,29/07/2024 12:51:40,161157,10,questionnaire-i1ko,,39253512,BLIND,11512586,,complete,,66a77f4852c5f4a43425a5e9,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1280x720,1263x585,,,,Consent from the previous project,2,438ms,,audio,,,,No,birth.date-day,14
3,1722253904491,29/07/2024 11:51:44,1722253900732,1,29/07/2024 12:51:40,161157,10,questionnaire-i1ko,,39253512,BLIND,11512586,,complete,,66a77f4852c5f4a43425a5e9,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1280x720,1263x585,,,,Consent from the previous project,2,438ms,,audio,,,,No,birth.date-month,3
4,1722253904491,29/07/2024 11:51:44,1722253900732,1,29/07/2024 12:51:40,161157,10,questionnaire-i1ko,,39253512,BLIND,11512586,,complete,,66a77f4852c5f4a43425a5e9,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1280x720,1263x585,,,,Consent from the previous project,2,438ms,,audio,,,,No,birth.date-year,32
5,1722253904491,29/07/2024 11:51:44,1722253900732,1,29/07/2024 12:51:40,161157,10,questionnaire-i1ko,,39253512,BLIND,11512586,,complete,,66a77f4852c5f4a43425a5e9,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1280x720,1263x585,,,,Consent from the previous project,2,438ms,,audio,,,,No,sex,Male
6,1722253904491,29/07/2024 11:51:44,1722253900732,1,29/07/2024 12:51:40,161157,10,questionnaire-i1ko,,39253512,BLIND,11512586,,complete,,66a77f4852c5f4a43425a5e9,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1280x720,1263x585,,,,Consent from the previous project,2,438ms,,audio,,,,No,sex-quantised,1
7,1722253904491,29/07/2024 11:51:44,1722253900732,1,29/07/2024 12:51:40,161157,10,questionnaire-i1ko,,39253512,BLIND,11512586,,complete,,66a77f4852c5f4a43425a5e9,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1280x720,1263x585,,,,Consent from the previous project,2,438ms,,audio,,,,No,sex-text,
8,1722253904491,29/07/2024 11:51:44,1722253900732,1,29/07/2024 12:51:40,161157,10,questionnaire-i1ko,,39253512,BLIND,11512586,,complete,,66a77f4852c5f4a43425a5e9,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1280x720,1263x585,,,,Consent from the previous project,2,438ms,,audio,,,,No,Consent1,1
9,1722253904491,29/07/2024 11:51:44,1722253900732,1,29/07/2024 12:51:40,161157,10,questionnaire-i1ko,,39253512,BLIND,11512586,,complete,,66a77f4852c5f4a43425a5e9,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1280x720,1263x585,,,,Consent from the previous project,2,438ms,,audio,,,,No,Consent2,1
10,1722253904491,29/07/2024 11:51:44,1722253900732,1,29/07/2024 12:51:40,161157,10,questionnaire-i1ko,,39253512,BLIND,11512586,,complete,,66a77f4852c5f4a43425a5e9,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1280x720,1263x585,,,,Consent from the previous project,2,438ms,,audio,,,,No,Consent3,1
11,1722253904491,29/07/2024 11:51:44,1722253900732,1,29/07/2024 12:51:40,161157,10,questionnaire-i1ko,,39253512,BLIND,11512586,,complete,,66a77f4852c5f4a43425a5e9,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1280x720,1263x585,,,,Consent from the previous project,2,438ms,,audio,,,,No,Consent4,1
12,1722253904491,29/07/2024 11:51:44,1722253900732,1,29/07/2024 12:51:40,161157,10,questionnaire-i1ko,,39253512,BLIND,11512586,,complete,,66a77f4852c5f4a43425a5e9,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1280x720,1263x585,,,,Consent from the previous project,2,438ms,,audio,,,,No,Consent5,1
13,1722253904491,29/07/2024 11:51:44,1722253900732,1,29/07/2024 12:51:40,161157,10,questionnaire-i1ko,,39253512,BLIND,11512586,,complete,,66a77f4852c5f4a43425a5e9,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1280x720,1263x585,,,,Consent from the previous project,2,438ms,,audio,,,,No,Consent6,1
14,1722253904491,29/07/2024 11:51:44,1722253900732,1,29/07/2024 12:51:40,161157,10,questionnaire-i1ko,,39253512,BLIND,11512586,,complete,,66a77f4852c5f4a43425a5e9,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1280x720,1263x585,,,,Consent from the previous project,2,438ms,,audio,,,,No,Consent7,1
15,1722253904491,29/07/2024 11:51:44,1722253900732,1,29/07/2024 12:51:40,161157,10,questionnaire-i1ko,,39253512,BLIND,11512586,,complete,,66a77f4852c5f4a43425a5e9,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1280x720,1263x585,,,,Consent from the previous project,2,438ms,,audio,,,,No,END QUESTIONNAIRE,406466
1,1722253129461,29/07/2024 11:38:49,1722253129354,1,29/07/2024 12:38:49,161157,10,questionnaire-i1ko,,39253194,BLIND,11512478,,complete,,66a77f3f9b0020f63b36f3bb,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 126.0.0.0,1440x900,1440x708,,,,Consent from the previous project,2,752ms,,,,audio,,No,BEGIN QUESTIONNAIRE,
2,1722253160215,29/07/2024 11:39:20,1722253160175,1,29/07/2024 12:39:20,161157,10,questionnaire-i1ko,,39253194,BLIND,11512478,,complete,,66a77f3f9b0020f63b36f3bb,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 126.0.0.0,1440x900,1425x708,,,,Consent from the previous project,2,752ms,,,,audio,,No,birth.date-day,19
3,1722253160257,29/07/2024 11:39:20,1722253160176,1,29/07/2024 12:39:20,161157,10,questionnaire-i1ko,,39253194,BLIND,11512478,,complete,,66a77f3f9b0020f63b36f3bb,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 126.0.0.0,1440x900,1425x708,,,,Consent from the previous project,2,752ms,,,,audio,,No,birth.date-month,4
4,1722253160257,29/07/2024 11:39:20,1722253160176,1,29/07/2024 12:39:20,161157,10,questionnaire-i1ko,,39253194,BLIND,11512478,,complete,,66a77f3f9b0020f63b36f3bb,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 126.0.0.0,1440x900,1425x708,,,,Consent from the previous project,2,752ms,,,,audio,,No,birth.date-year,27
5,1722253160257,29/07/2024 11:39:20,1722253160176,1,29/07/2024 12:39:20,161157,10,questionnaire-i1ko,,39253194,BLIND,11512478,,complete,,66a77f3f9b0020f63b36f3bb,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 126.0.0.0,1440x900,1425x708,,,,Consent from the previous project,2,752ms,,,,audio,,No,sex,Male
6,1722253160257,29/07/2024 11:39:20,1722253160176,1,29/07/2024 12:39:20,161157,10,questionnaire-i1ko,,39253194,BLIND,11512478,,complete,,66a77f3f9b0020f63b36f3bb,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 126.0.0.0,1440x900,1425x708,,,,Consent from the previous project,2,752ms,,,,audio,,No,sex-quantised,1
7,1722253160257,29/07/2024 11:39:20,1722253160176,1,29/07/2024 12:39:20,161157,10,questionnaire-i1ko,,39253194,BLIND,11512478,,complete,,66a77f3f9b0020f63b36f3bb,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 126.0.0.0,1440x900,1425x708,,,,Consent from the previous project,2,752ms,,,,audio,,No,sex-text,
8,1722253160257,29/07/2024 11:39:20,1722253160176,1,29/07/2024 12:39:20,161157,10,questionnaire-i1ko,,39253194,BLIND,11512478,,complete,,66a77f3f9b0020f63b36f3bb,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 126.0.0.0,1440x900,1425x708,,,,Consent from the previous project,2,752ms,,,,audio,,No,Consent1,1
9,1722253160257,29/07/2024 11:39:20,1722253160176,1,29/07/2024 12:39:20,161157,10,questionnaire-i1ko,,39253194,BLIND,11512478,,complete,,66a77f3f9b0020f63b36f3bb,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 126.0.0.0,1440x900,1425x708,,,,Consent from the previous project,2,752ms,,,,audio,,No,Consent2,1
10,1722253160257,29/07/2024 11:39:20,1722253160176,1,29/07/2024 12:39:20,161157,10,questionnaire-i1ko,,39253194,BLIND,11512478,,complete,,66a77f3f9b0020f63b36f3bb,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 126.0.0.0,1440x900,1425x708,,,,Consent from the previous project,2,752ms,,,,audio,,No,Consent3,1
11,1722253160257,29/07/2024 11:39:20,1722253160176,1,29/07/2024 12:39:20,161157,10,questionnaire-i1ko,,39253194,BLIND,11512478,,complete,,66a77f3f9b0020f63b36f3bb,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 126.0.0.0,1440x900,1425x708,,,,Consent from the previous project,2,752ms,,,,audio,,No,Consent4,1
12,1722253160257,29/07/2024 11:39:20,1722253160177,1,29/07/2024 12:39:20,161157,10,questionnaire-i1ko,,39253194,BLIND,11512478,,complete,,66a77f3f9b0020f63b36f3bb,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 126.0.0.0,1440x900,1425x708,,,,Consent from the previous project,2,752ms,,,,audio,,No,Consent5,1
13,1722253160257,29/07/2024 11:39:20,1722253160177,1,29/07/2024 12:39:20,161157,10,questionnaire-i1ko,,39253194,BLIND,11512478,,complete,,66a77f3f9b0020f63b36f3bb,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 126.0.0.0,1440x900,1425x708,,,,Consent from the previous project,2,752ms,,,,audio,,No,Consent6,1
14,1722253160257,29/07/2024 11:39:20,1722253160177,1,29/07/2024 12:39:20,161157,10,questionnaire-i1ko,,39253194,BLIND,11512478,,complete,,66a77f3f9b0020f63b36f3bb,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 126.0.0.0,1440x900,1425x708,,,,Consent from the previous project,2,752ms,,,,audio,,No,Consent7,1
15,1722253160257,29/07/2024 11:39:20,1722253160177,1,29/07/2024 12:39:20,161157,10,questionnaire-i1ko,,39253194,BLIND,11512478,,complete,,66a77f3f9b0020f63b36f3bb,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 126.0.0.0,1440x900,1425x708,,,,Consent from the previous project,2,752ms,,,,audio,,No,END QUESTIONNAIRE,30823
1,1722253134159,29/07/2024 11:38:54,1722253134119,1,29/07/2024 12:38:54,161157,10,questionnaire-i1ko,,39253196,BLIND,11512479,,complete,,66a77f43850cf707c246e96f,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1600x1067,628x931,,,,Consent from the previous project,2,438ms,,audio,,,,No,BEGIN QUESTIONNAIRE,
2,1722253160921,29/07/2024 11:39:20,1722253160927,1,29/07/2024 12:39:20,161157,10,questionnaire-i1ko,,39253196,BLIND,11512479,,complete,,66a77f43850cf707c246e96f,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1600x1067,611x931,,,,Consent from the previous project,2,438ms,,audio,,,,No,birth.date-day,8
3,1722253160998,29/07/2024 11:39:20,1722253160928,1,29/07/2024 12:39:20,161157,10,questionnaire-i1ko,,39253196,BLIND,11512479,,complete,,66a77f43850cf707c246e96f,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1600x1067,611x931,,,,Consent from the previous project,2,438ms,,audio,,,,No,birth.date-month,10
4,1722253160998,29/07/2024 11:39:20,1722253160928,1,29/07/2024 12:39:20,161157,10,questionnaire-i1ko,,39253196,BLIND,11512479,,complete,,66a77f43850cf707c246e96f,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1600x1067,611x931,,,,Consent from the previous project,2,438ms,,audio,,,,No,birth.date-year,31
5,1722253160998,29/07/2024 11:39:20,1722253160928,1,29/07/2024 12:39:20,161157,10,questionnaire-i1ko,,39253196,BLIND,11512479,,complete,,66a77f43850cf707c246e96f,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1600x1067,611x931,,,,Consent from the previous project,2,438ms,,audio,,,,No,sex,Male
6,1722253160998,29/07/2024 11:39:20,1722253160928,1,29/07/2024 12:39:20,161157,10,questionnaire-i1ko,,39253196,BLIND,11512479,,complete,,66a77f43850cf707c246e96f,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1600x1067,611x931,,,,Consent from the previous project,2,438ms,,audio,,,,No,sex-quantised,1
7,1722253160998,29/07/2024 11:39:20,1722253160928,1,29/07/2024 12:39:20,161157,10,questionnaire-i1ko,,39253196,BLIND,11512479,,complete,,66a77f43850cf707c246e96f,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1600x1067,611x931,,,,Consent from the previous project,2,438ms,,audio,,,,No,sex-text,
8,1722253160998,29/07/2024 11:39:20,1722253160929,1,29/07/2024 12:39:20,161157,10,questionnaire-i1ko,,39253196,BLIND,11512479,,complete,,66a77f43850cf707c246e96f,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1600x1067,611x931,,,,Consent from the previous project,2,438ms,,audio,,,,No,Consent1,1
9,1722253160998,29/07/2024 11:39:20,1722253160929,1,29/07/2024 12:39:20,161157,10,questionnaire-i1ko,,39253196,BLIND,11512479,,complete,,66a77f43850cf707c246e96f,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1600x1067,611x931,,,,Consent from the previous project,2,438ms,,audio,,,,No,Consent2,1
10,1722253160998,29/07/2024 11:39:20,1722253160929,1,29/07/2024 12:39:20,161157,10,questionnaire-i1ko,,39253196,BLIND,11512479,,complete,,66a77f43850cf707c246e96f,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1600x1067,611x931,,,,Consent from the previous project,2,438ms,,audio,,,,No,Consent3,1
11,1722253160998,29/07/2024 11:39:20,1722253160929,1,29/07/2024 12:39:20,161157,10,questionnaire-i1ko,,39253196,BLIND,11512479,,complete,,66a77f43850cf707c246e96f,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1600x1067,611x931,,,,Consent from the previous project,2,438ms,,audio,,,,No,Consent4,1
