Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,randomiser-jxg3,randomiser-4pcx,randomiser-rj4a,randomiser-lhwo,randomiser-2rg1,randomiser-x87o,Randomise questionnaire elements?,Question Key,Response
10,1722337430441,30/07/2024 11:03:50,1722337430327,1,30/07/2024 12:03:50,184566,2,questionnaire-i1ko,,39275838,BLIND,11518112,,complete,,66a8c840a000bf150793abe3,computer,Desktop or Laptop,Mac OS 10.15.7,Edge 127.0.0.0,1512x982,1457x804,,,,PIS and Consent Form,2,595ms,visual,,,,,No,Consent3,1
11,1722337430441,30/07/2024 11:03:50,1722337430327,1,30/07/2024 12:03:50,184566,2,questionnaire-i1ko,,39275838,BLIND,11518112,,complete,,66a8c840a000bf150793abe3,computer,Desktop or Laptop,Mac OS 10.15.7,Edge 127.0.0.0,1512x982,1457x804,,,,PIS and Consent Form,2,595ms,visual,,,,,No,Consent4,1
12,1722337430441,30/07/2024 11:03:50,1722337430327,1,30/07/2024 12:03:50,184566,2,questionnaire-i1ko,,39275838,BLIND,11518112,,complete,,66a8c840a000bf150793abe3,computer,Desktop or Laptop,Mac OS 10.15.7,Edge 127.0.0.0,1512x982,1457x804,,,,PIS and Consent Form,2,595ms,visual,,,,,No,Consent5,1
13,1722337430441,30/07/2024 11:03:50,1722337430327,1,30/07/2024 12:03:50,184566,2,questionnaire-i1ko,,39275838,BLIND,11518112,,complete,,66a8c840a000bf150793abe3,computer,Desktop or Laptop,Mac OS 10.15.7,Edge 127.0.0.0,1512x982,1457x804,,,,PIS and Consent Form,2,595ms,visual,,,,,No,Consent6,1
14,1722337430441,30/07/2024 11:03:50,1722337430327,1,30/07/2024 12:03:50,184566,2,questionnaire-i1ko,,39275838,BLIND,11518112,,complete,,66a8c840a000bf150793abe3,computer,Desktop or Laptop,Mac OS 10.15.7,Edge 127.0.0.0,1512x982,1457x804,,,,PIS and Consent Form,2,595ms,visual,,,,,No,Consent7,1
15,1722337430441,30/07/2024 11:03:50,1722337430327,1,30/07/2024 12:03:50,184566,2,questionnaire-i1ko,,39275838,BLIND,11518112,,complete,,66a8c840a000bf150793abe3,computer,Desktop or Laptop,Mac OS 10.15.7,Edge 127.0.0.0,1512x982,1457x804,,,,PIS and Consent Form,2,595ms,visual,,,,,No,END QUESTIONNAIRE,45428
1,1722337387003,30/07/2024 11:03:07,1722337386854,1,30/07/2024 12:03:06,184566,2,questionnaire-i1ko,,39275841,BLIND,11518113,,complete,,66a8c8168e7d44d4dff08ee4,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 127.0.0.0,1440x900,1357x788,,,,PIS and Consent Form,2,1223ms,,visual,,,,No,BEGIN QUESTIONNAIRE,
2,1722337458811,30/07/2024 11:04:18,1722337458718,1,30/07/2024 12:04:18,184566,2,questionnaire-i1ko,,39275841,BLIND,11518113,,complete,,66a8c8168e7d44d4dff08ee4,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 127.0.0.0,1440x900,1342x788,,,,PIS and Consent Form,2,1223ms,,visual,,,,No,birth.date-day,19
3,1722337458889,30/07/2024 11:04:18,1722337458719,1,30/07/2024 12:04:18,184566,2,questionnaire-i1ko,,39275841,BLIND,11518113,,complete,,66a8c8168e7d44d4dff08ee4,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 127.0.0.0,1440x900,1342x788,,,,PIS and Consent Form,2,1223ms,,visual,,,,No,birth.date-month,0
4,1722337458889,30/07/2024 11:04:18,1722337458720,1,30/07/2024 12:04:18,184566,2,questionnaire-i1ko,,39275841,BLIND,11518113,,complete,,66a8c8168e7d44d4dff08ee4,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 127.0.0.0,1440x900,1342x788,,,,PIS and Consent Form,2,1223ms,,visual,,,,No,birth.date-year,28
5,1722337458889,30/07/2024 11:04:18,1722337458720,1,30/07/2024 12:04:18,184566,2,questionnaire-i1ko,,39275841,BLIND,11518113,,complete,,66a8c8168e7d44d4dff08ee4,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 127.0.0.0,1440x900,1342x788,,,,PIS and Consent Form,2,1223ms,,visual,,,,No,sex,Female
6,1722337458889,30/07/2024 11:04:18,1722337458720,1,30/07/2024 12:04:18,184566,2,questionnaire-i1ko,,39275841,BLIND,11518113,,complete,,66a8c8168e7d44d4dff08ee4,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 127.0.0.0,1440x900,1342x788,,,,PIS and Consent Form,2,1223ms,,visual,,,,No,sex-quantised,2
7,1722337458889,30/07/2024 11:04:18,1722337458720,1,30/07/2024 12:04:18,184566,2,questionnaire-i1ko,,39275841,BLIND,11518113,,complete,,66a8c8168e7d44d4dff08ee4,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 127.0.0.0,1440x900,1342x788,,,,PIS and Consent Form,2,1223ms,,visual,,,,No,sex-text,
8,1722337458889,30/07/2024 11:04:18,1722337458720,1,30/07/2024 12:04:18,184566,2,questionnaire-i1ko,,39275841,BLIND,11518113,,complete,,66a8c8168e7d44d4dff08ee4,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 127.0.0.0,1440x900,1342x788,,,,PIS and Consent Form,2,1223ms,,visual,,,,No,Consent1,1
9,1722337458889,30/07/2024 11:04:18,1722337458720,1,30/07/2024 12:04:18,184566,2,questionnaire-i1ko,,39275841,BLIND,11518113,,complete,,66a8c8168e7d44d4dff08ee4,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 127.0.0.0,1440x900,1342x788,,,,PIS and Consent Form,2,1223ms,,visual,,,,No,Consent2,1
10,1722337458889,30/07/2024 11:04:18,1722337458720,1,30/07/2024 12:04:18,184566,2,questionnaire-i1ko,,39275841,BLIND,11518113,,complete,,66a8c8168e7d44d4dff08ee4,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 127.0.0.0,1440x900,1342x788,,,,PIS and Consent Form,2,1223ms,,visual,,,,No,Consent3,1
11,1722337458889,30/07/2024 11:04:18,1722337458720,1,30/07/2024 12:04:18,184566,2,questionnaire-i1ko,,39275841,BLIND,11518113,,complete,,66a8c8168e7d44d4dff08ee4,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 127.0.0.0,1440x900,1342x788,,,,PIS and Consent Form,2,1223ms,,visual,,,,No,Consent4,1
12,1722337458889,30/07/2024 11:04:18,1722337458720,1,30/07/2024 12:04:18,184566,2,questionnaire-i1ko,,39275841,BLIND,11518113,,complete,,66a8c8168e7d44d4dff08ee4,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 127.0.0.0,1440x900,1342x788,,,,PIS and Consent Form,2,1223ms,,visual,,,,No,Consent5,1
13,1722337458889,30/07/2024 11:04:18,1722337458720,1,30/07/2024 12:04:18,184566,2,questionnaire-i1ko,,39275841,BLIND,11518113,,complete,,66a8c8168e7d44d4dff08ee4,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 127.0.0.0,1440x900,1342x788,,,,PIS and Consent Form,2,1223ms,,visual,,,,No,Consent6,1
14,1722337458889,30/07/2024 11:04:18,1722337458721,1,30/07/2024 12:04:18,184566,2,questionnaire-i1ko,,39275841,BLIND,11518113,,complete,,66a8c8168e7d44d4dff08ee4,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 127.0.0.0,1440x900,1342x788,,,,PIS and Consent Form,2,1223ms,,visual,,,,No,Consent7,1
15,1722337458889,30/07/2024 11:04:18,1722337458721,1,30/07/2024 12:04:18,184566,2,questionnaire-i1ko,,39275841,BLIND,11518113,,complete,,66a8c8168e7d44d4dff08ee4,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 127.0.0.0,1440x900,1342x788,,,,PIS and Consent Form,2,1223ms,,visual,,,,No,END QUESTIONNAIRE,71867
1,1722337391732,30/07/2024 11:03:11,1722337391689,1,30/07/2024 12:03:11,184566,2,questionnaire-i1ko,,39275846,BLIND,11518114,,complete,,66a8c85b9b51e0ad534ca8d4,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,1920x1080,1920x919,,,,PIS and Consent Form,2,1223ms,,audio,,,,No,BEGIN QUESTIONNAIRE,
2,1722337419244,30/07/2024 11:03:39,1722337419221,1,30/07/2024 12:03:39,184566,2,questionnaire-i1ko,,39275846,BLIND,11518114,,complete,,66a8c85b9b51e0ad534ca8d4,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,1920x1080,1903x919,,,,PIS and Consent Form,2,1223ms,,audio,,,,No,birth.date-day,29
3,1722337419304,30/07/2024 11:03:39,1722337419222,1,30/07/2024 12:03:39,184566,2,questionnaire-i1ko,,39275846,BLIND,11518114,,complete,,66a8c85b9b51e0ad534ca8d4,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,1920x1080,1903x919,,,,PIS and Consent Form,2,1223ms,,audio,,,,No,birth.date-month,5
4,1722337419304,30/07/2024 11:03:39,1722337419222,1,30/07/2024 12:03:39,184566,2,questionnaire-i1ko,,39275846,BLIND,11518114,,complete,,66a8c85b9b51e0ad534ca8d4,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,1920x1080,1903x919,,,,PIS and Consent Form,2,1223ms,,audio,,,,No,birth.date-year,49
5,1722337419304,30/07/2024 11:03:39,1722337419223,1,30/07/2024 12:03:39,184566,2,questionnaire-i1ko,,39275846,BLIND,11518114,,complete,,66a8c85b9b51e0ad534ca8d4,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,1920x1080,1903x919,,,,PIS and Consent Form,2,1223ms,,audio,,,,No,sex,Male
6,1722337419304,30/07/2024 11:03:39,1722337419223,1,30/07/2024 12:03:39,184566,2,questionnaire-i1ko,,39275846,BLIND,11518114,,complete,,66a8c85b9b51e0ad534ca8d4,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,1920x1080,1903x919,,,,PIS and Consent Form,2,1223ms,,audio,,,,No,sex-quantised,1
7,1722337419304,30/07/2024 11:03:39,1722337419223,1,30/07/2024 12:03:39,184566,2,questionnaire-i1ko,,39275846,BLIND,11518114,,complete,,66a8c85b9b51e0ad534ca8d4,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,1920x1080,1903x919,,,,PIS and Consent Form,2,1223ms,,audio,,,,No,sex-text,
8,1722337419304,30/07/2024 11:03:39,1722337419223,1,30/07/2024 12:03:39,184566,2,questionnaire-i1ko,,39275846,BLIND,11518114,,complete,,66a8c85b9b51e0ad534ca8d4,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,1920x1080,1903x919,,,,PIS and Consent Form,2,1223ms,,audio,,,,No,Consent1,1
9,1722337419304,30/07/2024 11:03:39,1722337419223,1,30/07/2024 12:03:39,184566,2,questionnaire-i1ko,,39275846,BLIND,11518114,,complete,,66a8c85b9b51e0ad534ca8d4,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,1920x1080,1903x919,,,,PIS and Consent Form,2,1223ms,,audio,,,,No,Consent2,1
10,1722337419304,30/07/2024 11:03:39,1722337419223,1,30/07/2024 12:03:39,184566,2,questionnaire-i1ko,,39275846,BLIND,11518114,,complete,,66a8c85b9b51e0ad534ca8d4,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,1920x1080,1903x919,,,,PIS and Consent Form,2,1223ms,,audio,,,,No,Consent3,1
11,1722337419304,30/07/2024 11:03:39,1722337419223,1,30/07/2024 12:03:39,184566,2,questionnaire-i1ko,,39275846,BLIND,11518114,,complete,,66a8c85b9b51e0ad534ca8d4,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,1920x1080,1903x919,,,,PIS and Consent Form,2,1223ms,,audio,,,,No,Consent4,1
12,1722337419304,30/07/2024 11:03:39,1722337419223,1,30/07/2024 12:03:39,184566,2,questionnaire-i1ko,,39275846,BLIND,11518114,,complete,,66a8c85b9b51e0ad534ca8d4,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,1920x1080,1903x919,,,,PIS and Consent Form,2,1223ms,,audio,,,,No,Consent5,1
13,1722337419304,30/07/2024 11:03:39,1722337419224,1,30/07/2024 12:03:39,184566,2,questionnaire-i1ko,,39275846,BLIND,11518114,,complete,,66a8c85b9b51e0ad534ca8d4,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,1920x1080,1903x919,,,,PIS and Consent Form,2,1223ms,,audio,,,,No,Consent6,1
14,1722337419304,30/07/2024 11:03:39,1722337419224,1,30/07/2024 12:03:39,184566,2,questionnaire-i1ko,,39275846,BLIND,11518114,,complete,,66a8c85b9b51e0ad534ca8d4,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,1920x1080,1903x919,,,,PIS and Consent Form,2,1223ms,,audio,,,,No,Consent7,1
15,1722337419304,30/07/2024 11:03:39,1722337419224,1,30/07/2024 12:03:39,184566,2,questionnaire-i1ko,,39275846,BLIND,11518114,,complete,,66a8c85b9b51e0ad534ca8d4,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,1920x1080,1903x919,,,,PIS and Consent Form,2,1223ms,,audio,,,,No,END QUESTIONNAIRE,27536
1,1722337391884,30/07/2024 11:03:11,1722337391512,1,30/07/2024 12:03:11,184566,2,questionnaire-i1ko,,39275847,BLIND,11518115,,complete,,66a8c86255cd33604802a1b1,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1920x1080,1920x945,,,,PIS and Consent Form,2,2479ms,,,,audio,,No,BEGIN QUESTIONNAIRE,
2,1722337444798,30/07/2024 11:04:04,1722337444564,1,30/07/2024 12:04:04,184566,2,questionnaire-i1ko,,39275847,BLIND,11518115,,complete,,66a8c86255cd33604802a1b1,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1920x1080,1903x945,,,,PIS and Consent Form,2,2479ms,,,,audio,,No,birth.date-day,19
3,1722337444880,30/07/2024 11:04:04,1722337444565,1,30/07/2024 12:04:04,184566,2,questionnaire-i1ko,,39275847,BLIND,11518115,,complete,,66a8c86255cd33604802a1b1,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1920x1080,1903x945,,,,PIS and Consent Form,2,2479ms,,,,audio,,No,birth.date-month,9
4,1722337444880,30/07/2024 11:04:04,1722337444565,1,30/07/2024 12:04:04,184566,2,questionnaire-i1ko,,39275847,BLIND,11518115,,complete,,66a8c86255cd33604802a1b1,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1920x1080,1903x945,,,,PIS and Consent Form,2,2479ms,,,,audio,,No,birth.date-year,50
5,1722337444880,30/07/2024 11:04:04,1722337444565,1,30/07/2024 12:04:04,184566,2,questionnaire-i1ko,,39275847,BLIND,11518115,,complete,,66a8c86255cd33604802a1b1,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1920x1080,1903x945,,,,PIS and Consent Form,2,2479ms,,,,audio,,No,sex,Female
6,1722337444880,30/07/2024 11:04:04,1722337444565,1,30/07/2024 12:04:04,184566,2,questionnaire-i1ko,,39275847,BLIND,11518115,,complete,,66a8c86255cd33604802a1b1,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1920x1080,1903x945,,,,PIS and Consent Form,2,2479ms,,,,audio,,No,sex-quantised,2
7,1722337444880,30/07/2024 11:04:04,1722337444565,1,30/07/2024 12:04:04,184566,2,questionnaire-i1ko,,39275847,BLIND,11518115,,complete,,66a8c86255cd33604802a1b1,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1920x1080,1903x945,,,,PIS and Consent Form,2,2479ms,,,,audio,,No,sex-text,
8,1722337444880,30/07/2024 11:04:04,1722337444565,1,30/07/2024 12:04:04,184566,2,questionnaire-i1ko,,39275847,BLIND,11518115,,complete,,66a8c86255cd33604802a1b1,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1920x1080,1903x945,,,,PIS and Consent Form,2,2479ms,,,,audio,,No,Consent1,1
9,1722337444880,30/07/2024 11:04:04,1722337444565,1,30/07/2024 12:04:04,184566,2,questionnaire-i1ko,,39275847,BLIND,11518115,,complete,,66a8c86255cd33604802a1b1,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1920x1080,1903x945,,,,PIS and Consent Form,2,2479ms,,,,audio,,No,Consent2,1
10,1722337444880,30/07/2024 11:04:04,1722337444565,1,30/07/2024 12:04:04,184566,2,questionnaire-i1ko,,39275847,BLIND,11518115,,complete,,66a8c86255cd33604802a1b1,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1920x1080,1903x945,,,,PIS and Consent Form,2,2479ms,,,,audio,,No,Consent3,1
11,1722337444880,30/07/2024 11:04:04,1722337444565,1,30/07/2024 12:04:04,184566,2,questionnaire-i1ko,,39275847,BLIND,11518115,,complete,,66a8c86255cd33604802a1b1,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1920x1080,1903x945,,,,PIS and Consent Form,2,2479ms,,,,audio,,No,Consent4,1
12,1722337444880,30/07/2024 11:04:04,1722337444565,1,30/07/2024 12:04:04,184566,2,questionnaire-i1ko,,39275847,BLIND,11518115,,complete,,66a8c86255cd33604802a1b1,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1920x1080,1903x945,,,,PIS and Consent Form,2,2479ms,,,,audio,,No,Consent5,1
13,1722337444880,30/07/2024 11:04:04,1722337444565,1,30/07/2024 12:04:04,184566,2,questionnaire-i1ko,,39275847,BLIND,11518115,,complete,,66a8c86255cd33604802a1b1,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1920x1080,1903x945,,,,PIS and Consent Form,2,2479ms,,,,audio,,No,Consent6,1
14,1722337444880,30/07/2024 11:04:04,1722337444565,1,30/07/2024 12:04:04,184566,2,questionnaire-i1ko,,39275847,BLIND,11518115,,complete,,66a8c86255cd33604802a1b1,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1920x1080,1903x945,,,,PIS and Consent Form,2,2479ms,,,,audio,,No,Consent7,1
15,1722337444880,30/07/2024 11:04:04,1722337444566,1,30/07/2024 12:04:04,184566,2,questionnaire-i1ko,,39275847,BLIND,11518115,,complete,,66a8c86255cd33604802a1b1,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1920x1080,1903x945,,,,PIS and Consent Form,2,2479ms,,,,audio,,No,END QUESTIONNAIRE,53055
1,1722337395854,30/07/2024 11:03:15,1722337394983,1,30/07/2024 12:03:14,184566,2,questionnaire-i1ko,,39275854,BLIND,11518116,,complete,,66a8c86c14e811ecc98d1acf,computer,Desktop or Laptop,Windows 10,Firefox 128.0,1536x864,1536x730,,,,PIS and Consent Form,2,2479ms,,,,visual,,No,BEGIN QUESTIONNAIRE,
2,1722337634268,30/07/2024 11:07:14,1722337633329,1,30/07/2024 12:07:13,184566,2,questionnaire-i1ko,,39275854,BLIND,11518116,,complete,,66a8c86c14e811ecc98d1acf,computer,Desktop or Laptop,Windows 10,Firefox 128.0,1536x864,1536x730,,,,PIS and Consent Form,2,2479ms,,,,visual,,No,birth.date-day,23
3,1722337634337,30/07/2024 11:07:14,1722337633332,1,30/07/2024 12:07:13,184566,2,questionnaire-i1ko,,39275854,BLIND,11518116,,complete,,66a8c86c14e811ecc98d1acf,computer,Desktop or Laptop,Windows 10,Firefox 128.0,1536x864,1536x730,,,,PIS and Consent Form,2,2479ms,,,,visual,,No,birth.date-month,5
4,1722337634337,30/07/2024 11:07:14,1722337633333,1,30/07/2024 12:07:13,184566,2,questionnaire-i1ko,,39275854,BLIND,11518116,,complete,,66a8c86c14e811ecc98d1acf,computer,Desktop or Laptop,Windows 10,Firefox 128.0,1536x864,1536x730,,,,PIS and Consent Form,2,2479ms,,,,visual,,No,birth.date-year,35
5,1722337634337,30/07/2024 11:07:14,1722337633333,1,30/07/2024 12:07:13,184566,2,questionnaire-i1ko,,39275854,BLIND,11518116,,complete,,66a8c86c14e811ecc98d1acf,computer,Desktop or Laptop,Windows 10,Firefox 128.0,1536x864,1536x730,,,,PIS and Consent Form,2,2479ms,,,,visual,,No,sex,Female
6,1722337634337,30/07/2024 11:07:14,1722337633333,1,30/07/2024 12:07:13,184566,2,questionnaire-i1ko,,39275854,BLIND,11518116,,complete,,66a8c86c14e811ecc98d1acf,computer,Desktop or Laptop,Windows 10,Firefox 128.0,1536x864,1536x730,,,,PIS and Consent Form,2,2479ms,,,,visual,,No,sex-quantised,2
7,1722337634337,30/07/2024 11:07:14,1722337633333,1,30/07/2024 12:07:13,184566,2,questionnaire-i1ko,,39275854,BLIND,11518116,,complete,,66a8c86c14e811ecc98d1acf,computer,Desktop or Laptop,Windows 10,Firefox 128.0,1536x864,1536x730,,,,PIS and Consent Form,2,2479ms,,,,visual,,No,sex-text,
8,1722337634337,30/07/2024 11:07:14,1722337633334,1,30/07/2024 12:07:13,184566,2,questionnaire-i1ko,,39275854,BLIND,11518116,,complete,,66a8c86c14e811ecc98d1acf,computer,Desktop or Laptop,Windows 10,Firefox 128.0,1536x864,1536x730,,,,PIS and Consent Form,2,2479ms,,,,visual,,No,Consent1,1
9,1722337634337,30/07/2024 11:07:14,1722337633334,1,30/07/2024 12:07:13,184566,2,questionnaire-i1ko,,39275854,BLIND,11518116,,complete,,66a8c86c14e811ecc98d1acf,computer,Desktop or Laptop,Windows 10,Firefox 128.0,1536x864,1536x730,,,,PIS and Consent Form,2,2479ms,,,,visual,,No,Consent2,1
10,1722337634337,30/07/2024 11:07:14,1722337633334,1,30/07/2024 12:07:13,184566,2,questionnaire-i1ko,,39275854,BLIND,11518116,,complete,,66a8c86c14e811ecc98d1acf,computer,Desktop or Laptop,Windows 10,Firefox 128.0,1536x864,1536x730,,,,PIS and Consent Form,2,2479ms,,,,visual,,No,Consent3,1
11,1722337634337,30/07/2024 11:07:14,1722337633334,1,30/07/2024 12:07:13,184566,2,questionnaire-i1ko,,39275854,BLIND,11518116,,complete,,66a8c86c14e811ecc98d1acf,computer,Desktop or Laptop,Windows 10,Firefox 128.0,1536x864,1536x730,,,,PIS and Consent Form,2,2479ms,,,,visual,,No,Consent4,1
12,1722337634337,30/07/2024 11:07:14,1722337633334,1,30/07/2024 12:07:13,184566,2,questionnaire-i1ko,,39275854,BLIND,11518116,,complete,,66a8c86c14e811ecc98d1acf,computer,Desktop or Laptop,Windows 10,Firefox 128.0,1536x864,1536x730,,,,PIS and Consent Form,2,2479ms,,,,visual,,No,Consent5,1
13,1722337634337,30/07/2024 11:07:14,1722337633334,1,30/07/2024 12:07:13,184566,2,questionnaire-i1ko,,39275854,BLIND,11518116,,complete,,66a8c86c14e811ecc98d1acf,computer,Desktop or Laptop,Windows 10,Firefox 128.0,1536x864,1536x730,,,,PIS and Consent Form,2,2479ms,,,,visual,,No,Consent6,1
14,1722337634337,30/07/2024 11:07:14,1722337633335,1,30/07/2024 12:07:13,184566,2,questionnaire-i1ko,,39275854,BLIND,11518116,,complete,,66a8c86c14e811ecc98d1acf,computer,Desktop or Laptop,Windows 10,Firefox 128.0,1536x864,1536x730,,,,PIS and Consent Form,2,2479ms,,,,visual,,No,Consent7,1
15,1722337634337,30/07/2024 11:07:14,1722337633335,1,30/07/2024 12:07:13,184566,2,questionnaire-i1ko,,39275854,BLIND,11518116,,complete,,66a8c86c14e811ecc98d1acf,computer,Desktop or Laptop,Windows 10,Firefox 128.0,1536x864,1536x730,,,,PIS and Consent Form,2,2479ms,,,,visual,,No,END QUESTIONNAIRE,238352
1,1722337396673,30/07/2024 11:03:16,1722337396147,1,30/07/2024 12:03:16,184566,2,questionnaire-i1ko,,39275856,BLIND,11518117,,complete,,66a8c8366d3ff42cf0e4d900,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 126.0.0.0,1440x900,1440x788,,,,PIS and Consent Form,2,595ms,audio,,,,,No,BEGIN QUESTIONNAIRE,
2,1722337485387,30/07/2024 11:04:45,1722337484796,1,30/07/2024 12:04:44,184566,2,questionnaire-i1ko,,39275856,BLIND,11518117,,complete,,66a8c8366d3ff42cf0e4d900,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 126.0.0.0,1440x900,1440x788,,,,PIS and Consent Form,2,595ms,audio,,,,,No,birth.date-day,19
3,1722337485454,30/07/2024 11:04:45,1722337484797,1,30/07/2024 12:04:44,184566,2,questionnaire-i1ko,,39275856,BLIND,11518117,,complete,,66a8c8366d3ff42cf0e4d900,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 126.0.0.0,1440x900,1440x788,,,,PIS and Consent Form,2,595ms,audio,,,,,No,birth.date-month,7
4,1722337485454,30/07/2024 11:04:45,1722337484797,1,30/07/2024 12:04:44,184566,2,questionnaire-i1ko,,39275856,BLIND,11518117,,complete,,66a8c8366d3ff42cf0e4d900,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 126.0.0.0,1440x900,1440x788,,,,PIS and Consent Form,2,595ms,audio,,,,,No,birth.date-year,26
5,1722337485454,30/07/2024 11:04:45,1722337484797,1,30/07/2024 12:04:44,184566,2,questionnaire-i1ko,,39275856,BLIND,11518117,,complete,,66a8c8366d3ff42cf0e4d900,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 126.0.0.0,1440x900,1440x788,,,,PIS and Consent Form,2,595ms,audio,,,,,No,sex,Male
6,1722337485454,30/07/2024 11:04:45,1722337484797,1,30/07/2024 12:04:44,184566,2,questionnaire-i1ko,,39275856,BLIND,11518117,,complete,,66a8c8366d3ff42cf0e4d900,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 126.0.0.0,1440x900,1440x788,,,,PIS and Consent Form,2,595ms,audio,,,,,No,sex-quantised,1
7,1722337485454,30/07/2024 11:04:45,1722337484797,1,30/07/2024 12:04:44,184566,2,questionnaire-i1ko,,39275856,BLIND,11518117,,complete,,66a8c8366d3ff42cf0e4d900,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 126.0.0.0,1440x900,1440x788,,,,PIS and Consent Form,2,595ms,audio,,,,,No,sex-text,
8,1722337485454,30/07/2024 11:04:45,1722337484797,1,30/07/2024 12:04:44,184566,2,questionnaire-i1ko,,39275856,BLIND,11518117,,complete,,66a8c8366d3ff42cf0e4d900,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 126.0.0.0,1440x900,1440x788,,,,PIS and Consent Form,2,595ms,audio,,,,,No,Consent1,1
9,1722337485454,30/07/2024 11:04:45,1722337484797,1,30/07/2024 12:04:44,184566,2,questionnaire-i1ko,,39275856,BLIND,11518117,,complete,,66a8c8366d3ff42cf0e4d900,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 126.0.0.0,1440x900,1440x788,,,,PIS and Consent Form,2,595ms,audio,,,,,No,Consent2,1
10,1722337485454,30/07/2024 11:04:45,1722337484798,1,30/07/2024 12:04:44,184566,2,questionnaire-i1ko,,39275856,BLIND,11518117,,complete,,66a8c8366d3ff42cf0e4d900,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 126.0.0.0,1440x900,1440x788,,,,PIS and Consent Form,2,595ms,audio,,,,,No,Consent3,1
11,1722337485454,30/07/2024 11:04:45,1722337484798,1,30/07/2024 12:04:44,184566,2,questionnaire-i1ko,,39275856,BLIND,11518117,,complete,,66a8c8366d3ff42cf0e4d900,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 126.0.0.0,1440x900,1440x788,,,,PIS and Consent Form,2,595ms,audio,,,,,No,Consent4,1
